"ID","NAME","Location ID","Location Name","LATITUDE","LONGITUDE","Comments","First Sample","Last Sample","Samples","Results"
"327","KITIMAT RIVER","E251380","PR03608 GROUNDWATER MONITORING WELL # 8HIGH BH-8D","54.083100","128.613900","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","2/19/2003 8:00:00 AM","10/8/2008 5:00:00 PM","6","506"
"327","KITIMAT RIVER","E251381","PR-03608 GROUNDWATER MONITORING WELL #9LOW BH-9L","54.081100","128.613100","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","2/19/2003 8:00:00 AM","10/8/2008 12:00:00 PM","5","421"
"327","KITIMAT RIVER","E251382","PR-03608 GROUNDWATER MONITORING WELL #9HIGH BH-9H","54.081100","128.613100","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","2/19/2003 8:00:00 AM","10/8/2008 12:30:00 PM","5","422"
"327","KITIMAT RIVER","E251383","PR-03608 LEACHATE SEEP INTO HIRSCH CREEK","54.085000","128.603100","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","2/19/2003 8:00:00 AM","2/19/2003 8:00:00 AM","1","84"
"327","KITIMAT RIVER","E251384","PR-03608 HIRSCH CREEK UPSTREAM OF KITIMAT LANDFILL","54.060600","128.061900","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","11/21/2005","10/16/2006","2","172"
"327","KITIMAT RIVER","E251385","PR-03608 HIRSCH CREEK DOWNSTREAM OF KITIMAT LANDFILL","54.060000","128.665300","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","2/19/2003 8:00:00 AM","10/16/2006","2","169"
"327","KITIMAT RIVER","E253649","KITIMAT RIVER AT DISTRICT OF KITIMAT INFILTRATION GALLERY","54.055890","128.678130","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/30/2003","7/5/2004 5:00:00 PM","15","412"
"327","KITIMAT RIVER","E253650","PUMPHOUSE #7 DISTRICT OF KITIMAT","54.056000","128.677920","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/30/2003","3/8/2004 4:20:00 PM","10","259"
"327","KITIMAT RIVER","E256654","KTM0104","54.149600","128.686100","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/17/2004 4:00:00 PM","8/17/2004 4:00:00 PM","1","53"
"327","KITIMAT RIVER","E256655","KTM0204","54.236900","128.450900","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/26/2004 10:45:00 AM","8/26/2004 10:45:00 AM","1","53"
"327","KITIMAT RIVER","E256656","KTM0304","54.214700","128.221900","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/26/2004 11:30:00 AM","8/26/2004 11:30:00 AM","1","53"
"327","KITIMAT RIVER","E256657","KTM0404","54.177600","128.688300","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/17/2004 4:00:00 PM","8/17/2004 4:00:00 PM","1","53"
"327","KITIMAT RIVER","E256658","KTM0504","54.180600","128.681000","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/17/2004 4:00:00 PM","8/17/2004 4:00:00 PM","1","53"
"327","KITIMAT RIVER","E256659","KTM0604","54.222500","128.198060","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/17/2004 4:00:00 PM","9/15/2010 10:00:00 AM","3","140"
"327","KITIMAT RIVER","E260483","KITIMAT RIVER @ REC SITE","54.246210","128.468630","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/22/2005","9/17/2020 4:45:00 PM","2","109"
"327","KITIMAT RIVER","E261417","PR3608 KITIMAT LANDFILL MONITORING WELL BH10","54.222200","128.520000","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","11/21/2005","10/8/2008 5:10:00 PM","3","252"
"327","KITIMAT RIVER","E263601","HIRSCH CREEK U/S LANDFILL BI SITE","54.076778","128.615000","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/22/2006 1:25:00 AM","8/22/2006 1:25:00 AM","1","87"
"327","KITIMAT RIVER","E263602","HIRSCH CREEK D/S LANDFILL BI SITE","54.082139","128.620167","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/22/2006 4:20:00 AM","9/17/2020 1:40:00 PM","2","139"
"327","KITIMAT RIVER","E263603","HIRSCH CREEK (KL#123)","54.081083","128.615783","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","8/22/2006","8/22/2006","3","201"
"327","KITIMAT RIVER","E264242","HIRSCH CREEK U/S OF PITS","54.079810","128.615450","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","10/2/2006 4:30:00 PM","11/4/2008 2:30:00 PM","15","1110"
"327","KITIMAT RIVER","E264243","KITIMAT LANDFILL HIRSCH PIT #1","54.080611","128.615833","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/24/2007 1:40:00 PM","11/4/2008 2:00:00 PM","12","953"
"327","KITIMAT RIVER","E264244","KITIMAT LANDFILL HIRSCH PIT #2","54.080722","128.615944","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/30/2007 2:00:00 PM","10/8/2007 12:50:00 PM","2","149"
"327","KITIMAT RIVER","E264245","KITIMAT LANDFILL HIRSCH PIT #3","54.081306","128.616778","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/16/2007 3:25:00 PM","9/30/2007 1:10:00 AM","3","230"
"327","KITIMAT RIVER","E264246","KITIMAT LANDFILL HIRSCH PIT #4","54.081333","128.617139","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/16/2007 3:00:00 PM","11/4/2008 1:01:00 PM","8","652"
"327","KITIMAT RIVER","E264247","KITIMAT LANDFILL HIRSCH PIT #5","54.081611","128.618000","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/16/2007 2:40:00 PM","11/4/2008 12:30:00 PM","18","1419"
"327","KITIMAT RIVER","E264248","HIRSCH CREEK D/S OF PITS","54.082100","128.620410","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","10/2/2006 4:00:00 PM","11/4/2008 12:00:00 PM","22","1457"
"327","KITIMAT RIVER","E264441","PR-3608 KITIMAT LANDFILL BH11","54.045000","128.330000","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","10/16/2006","10/8/2008 6:00:00 PM","2","167"
"327","KITIMAT RIVER","E265227","DGIR 602688 NEAR HIRSCH CREEK - SITE 1","54.076667","128.609444","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","1/4/2007 12:30:00 PM","1/4/2007 12:30:00 PM","1","4"
"327","KITIMAT RIVER","E265228","DGIR 602688 - SITE 2 - NEAR HIRSH CREEK","54.072167","128.609833","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","1/5/2007 2:00:00 PM","1/5/2007 2:00:00 PM","1","4"
"327","KITIMAT RIVER","E265229","DGIR 602688 - SITE 3 NEAR HIRSCH CREEK","54.072083","128.608611","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","1/5/2007 2:20:00 PM","1/5/2007 2:20:00 PM","1","4"
"327","KITIMAT RIVER","E269083","HIRSCH CREEK PIT 8","54.082019","128.618550","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/30/2007 2:15:00 AM","11/4/2008 1:30:00 PM","12","885"
"327","KITIMAT RIVER","E269243","HIRSCH PIT 10","54.076667","128.615694","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","10/14/2007 3:35:00 PM","11/19/2007 1:30:00 PM","4","263"
"327","KITIMAT RIVER","E269244","HIRSCH PIT 9","54.082000","128.619250","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","10/8/2007 2:30:00 PM","10/8/2007 2:30:00 PM","1","76"
"327","KITIMAT RIVER","E269323","HIRSCH PIT 11","54.082078","128.618556","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","10/14/2007 2:50:00 PM","10/14/2007 2:50:00 PM","1","42"
"327","KITIMAT RIVER","E269324","HIRSCH PIT 12","54.082647","128.620253","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","10/14/2007 3:00:00 PM","10/14/2007 3:00:00 PM","1","42"
"327","KITIMAT RIVER","E272939","LITTLE WEDEEN RIVER","54.135420","128.681230","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/4/2008 2:00:00 PM","9/4/2008 2:00:00 PM","1","56"
"327","KITIMAT RIVER","E272940","NALBEELAH","54.149500","128.583920","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","9/4/2008 4:05:00 PM","9/4/2008 4:10:00 PM","2","112"
"327","KITIMAT RIVER","E301870","KITIMAT RIVER U/S CONTROL (KR REF)","54.260394","128.523008","Kitimat River and Tributaries Created by Darwin Ma on 2016-03-08","5/3/2015 12:15:00 PM","3/11/2020 2:30:00 PM","25","2067"
"326","MRW SITES","0400552","MURRAY R AT EAST PINE","55.703900","121.170800"," Created by Lana Miller on 2016-02-24","3/25/1976 1:45:00 PM","11/3/1976 3:15:00 PM","9","243"
"326","MRW SITES","0410030","MURRAY-2 RECEIVING ENVIRONMENT STATION","54.954400","121.105300"," Created by Lana Miller on 2016-02-24","10/5/1983 10:50:00 AM","3/7/2000","40","164"
"326","MRW SITES","0410057","MURRAY R 200 M U/S GRIZZLY VAL. P.L.","55.042200","121.013300"," Created by Lana Miller on 2016-02-24","8/31/1982 5:00:00 PM","10/5/1983 11:15:00 AM","17","88"
"326","MRW SITES","0410058","MURRAY R D/S OF TUMBLER RIDGE DISCHARGE","55.152500","121.023600"," Created by Lana Miller on 2016-02-24","9/3/1987 12:01:00 AM","4/20/2005","47","204"
"326","MRW SITES","0410060","TECK MESA PE6540 - WOLV D/S OF M","55.116575","121.168600"," Created by Lana Miller on 2016-02-24","9/1/1982 10:30:00 AM","5/15/2025 12:45:00 PM","342","5963"
"326","MRW SITES","0410061","TECK MESA PE6540 - WOLV D/S OF C","55.055986","121.244891"," Created by Lana Miller on 2016-02-24","9/1/1982 11:15:00 AM","5/15/2025 2:00:00 PM","155","2153"
"326","MRW SITES","0410062","BULLMOOSE C 2.3 KM N.E. OF WEST BULLMOOSE C","55.156400","121.458900"," Created by Lana Miller on 2016-02-24","9/1/1982 4:30:00 PM","10/13/1982 10:30:00 AM","19","82"
"326","MRW SITES","0410075","WEST BULLMOOSE C 200 M D/S Y C","55.130000","121.510600"," Created by Lana Miller on 2016-02-24","9/2/1982 11:00:00 AM","10/4/1983 3:30:00 PM","17","70"
"326","MRW SITES","0410079","SOUTH BULLMOOSE C 700 M U/S WEST BULLMOOSE","55.131100","121.477800"," Created by Lana Miller on 2016-02-24","9/2/1982 10:30:00 AM","12/26/1988 11:02:00 AM","35","140"
"326","MRW SITES","0410092","MAST CK 4 KM D/S OF MCCONKEY A SEDIMENT POND","55.066700","121.135800"," Created by Lana Miller on 2016-02-24","8/14/1985 1:00:00 PM","10/25/1988 1:00:00 PM","9","98"
"326","MRW SITES","0410094","TECK BULLMOOSE PE6757 - STATION #6 - BMC 1.2 KM D/S W/S","55.139896","121.477466"," Created by Lana Miller on 2016-02-24","10/4/1983 4:30:00 PM","10/16/2024 2:50:00 PM","171","2825"
"326","MRW SITES","0410095","AXIS C 50 M U/S OF MURRAY R","54.952500","121.103600"," Created by Lana Miller on 2016-02-24","10/5/1983 10:30:00 AM","10/5/1983 10:30:00 AM","1","12"
"326","MRW SITES","0410096","WATERFALL C 700 M U/S OF MURRAY R.","54.954400","121.094700"," Created by Lana Miller on 2016-02-24","10/5/1983 10:45:00 AM","5/6/1987 12:00:00 PM","4","33"
"326","MRW SITES","0410097","TECK MESA PE6540 - WOLV U/S","55.040922","121.294817"," Created by Lana Miller on 2016-02-24","10/6/1983 10:15:00 AM","5/15/2025 1:25:00 PM","97","1561"
"326","MRW SITES","0410099","MURRAY R 25 M U/S TUMBLER RIDGE DISCHARGE","55.135300","121.026900"," Created by Lana Miller on 2016-02-24","10/5/1983 3:00:00 PM","4/20/2005","48","264"
"326","MRW SITES","0410100","MURRAY R 200 M D/S; TUMBLER RIDGE DISCHARGE","55.135800","121.029200"," Created by Lana Miller on 2016-02-24","10/5/1983 3:15:00 PM","10/20/1988 9:06:00 AM","26","123"
"326","MRW SITES","E206225","TECK BULLMOOSE PE6757 - STATION #1 - W.BMC U/S OF SED 3","55.127505","121.521823"," Created by Lana Miller on 2016-02-24","6/10/1986 1:30:00 PM","10/16/2024 10:00:00 AM","72","1318"
"326","MRW SITES","E206226","TECK BULLMOOSE PE6757 - STATION #2 - W.BMC D/S SED 3","55.130227","121.509838"," Created by Lana Miller on 2016-02-24","8/1/1985 3:00:00 PM","10/16/2024 10:55:00 AM","93","1620"
"326","MRW SITES","E206227","TECK BULLMOOSE PE6757 - STATION #3 - W.BMC D/S SED 1 & 2","55.136553","121.487312"," Created by Lana Miller on 2016-02-24","8/1/1985 4:30:00 PM","10/16/2024 11:30:00 AM","144","2403"
"326","MRW SITES","E206228","TECK BULLMOOSE PE6757 - STATION #4 - S.BMC U/S MINE","55.072978","121.461002"," Created by Lana Miller on 2016-02-24","8/1/1985 2:00:00 PM","10/16/2024 3:30:00 PM","130","2384"
"326","MRW SITES","E206229","TECK BULLMOOSE PE6757 - STATION #5 - S.BMC AT PLANT","55.136201","121.486706"," Created by Lana Miller on 2016-02-24","8/1/1985 5:00:00 PM","6/19/2013 1:00:00 PM","93","1081"
"326","MRW SITES","E206232","TECK BULLMOOSE PE6757 - STATION #7 - BMC U/S AIRSTRIP","55.218610","121.326030"," Created by Lana Miller on 2016-02-24","4/7/1986 5:30:00 PM","10/16/2024 4:45:00 PM","156","2556"
"326","MRW SITES","E206319","TECK MESA PE6540 - MAST U/S","55.064032","121.131767"," Created by Lana Miller on 2016-02-24","8/14/1985 1:30:00 PM","5/15/2025 11:25:00 AM","99","1601"
"326","MRW SITES","E206321","M 20 CK U/S OF CANYON (PE06739)","55.042500","121.123900"," Created by Lana Miller on 2016-02-24","5/5/1992 12:12:00 PM","5/5/1992 12:12:00 PM","1","1"
"326","MRW SITES","E206322","TECK QUINTETTE PE6739 - MU/S","54.941400","121.155300"," Created by Lana Miller on 2016-02-24","8/24/1988 10:30:00 AM","5/12/2025 10:15:00 AM","117","5285"
"326","MRW SITES","E206323","MURRAY-7 RECEIVING ENVIRONMENT STATION","55.060000","121.011400"," Created by Lana Miller on 2016-02-24","8/14/1985 11:30:00 AM","9/12/2016 11:53:00 AM","50","440"
"326","MRW SITES","E206325","MURRAY R AT QUINTETTE PLANTSITE BRIDGE; WEST.","55.006100","121.026400"," Created by Lana Miller on 2016-02-24","8/14/1985 11:00:00 AM","8/24/1988 12:30:00 PM","8","80"
"326","MRW SITES","E206520","MESA CK. 50 M U/S OF MCCONKEY SLIDE 1660","55.045800","121.192500"," Created by Lana Miller on 2016-02-24","9/18/1985 11:00:00 AM","10/26/1988 3:30:00 PM","13","133"
"326","MRW SITES","E206521","TECK MESA PE6540 - MESA CREEK","55.054968","121.187814"," Created by Lana Miller on 2016-02-24","9/18/1985 12:00:00 PM","5/15/2025 9:20:00 AM","233","4445"
"326","MRW SITES","E206526","TECK MESA PE6540 - MAST @ WOLV","55.113793","121.178744"," Created by Lana Miller on 2016-02-24","9/18/1985 1:00:00 PM","5/15/2025 12:15:00 PM","355","5917"
"326","MRW SITES","E206717","SUKUNKA LAKE DEEP STATION","55.364800","121.533600"," Created by Lana Miller on 2016-02-24","7/17/1986","7/17/1986","2","10"
"326","MRW SITES","E206755","MURRAY R 700 M D/S OF TUMBLER RIDGE DISCH.","55.138100","121.032500"," Created by Lana Miller on 2016-02-24","8/19/1986 6:50:00 PM","10/21/1986 5:15:00 PM","3","37"
"326","MRW SITES","E206757","MAST CK TRIB. U/S OF OLD 350 MAN CAMP","55.061900","121.111700"," Created by Lana Miller on 2016-02-24","8/7/1986 12:00:00 PM","10/22/1986 2:45:00 PM","3","29"
"326","MRW SITES","E206972","TECK QUINTETTE PE6739 - M-RB (COMPLIANCE POINT)","55.006282","121.028562"," Created by Lana Miller on 2016-02-24","9/2/1987 2:45:00 PM","5/12/2025 12:00:00 PM","158","5244"
"326","MRW SITES","E207460","WOLVERINE R NEAR MOUTH.","55.135800","121.036700"," Created by Lana Miller on 2016-02-24","8/18/1987 12:01:00 AM","9/26/1989 4:03:00 PM","23","54"
"326","MRW SITES","E208853","WOLVERINE R. U/S OF BCR TUNNEL DISCHARGE","54.995300","121.415000"," Created by Lana Miller on 2016-02-24","7/12/1985 12:55:00 PM","7/31/1985 3:30:00 PM","2","39"
"326","MRW SITES","E210870","MURRAY R. - INITIAL DILUTION ZONE","55.704200","121.170600"," Created by Lana Miller on 2016-02-24","4/19/1996","4/20/2005","19","137"
"326","MRW SITES","E227159","GWILLIM LAKE DEEP STATION","55.356600","121.333300"," Created by Lana Miller on 2016-02-24","5/12/1976 10:00:00 AM","8/8/1997 2:00:00 PM","11","130"
"326","MRW SITES","E227160","GWILLIM LAKE LITTORAL SITE","55.336593","121.241590"," Created by Lana Miller on 2016-02-24","8/8/1997 3:00:00 PM","8/8/1997 3:00:00 PM","1","46"
"326","MRW SITES","E242344","MURRAY RIVER AT HWY 29 BRIDGE; NEAR TUMBLER RIDGE. EAST SHORE","55.116700","121.062500"," Created by Lana Miller on 2016-02-24","6/29/2000 5:30:00 PM","6/29/2000 5:30:00 PM","1","73"
"326","MRW SITES","E260100","COLDSTREAM CREEK AT MOUTH","55.707139","121.173917"," Created by Lana Miller on 2016-02-24","7/27/2005 7:30:00 AM","9/7/2017 12:05:00 PM","15","775"
"326","MRW SITES","E261501","MIEKEL CREEK AT HIGHWAY 29","55.279200","121.390600"," Created by Lana Miller on 2016-02-24","9/29/2005 11:00:00 AM","9/29/2005 11:00:00 AM","3","93"
"326","MRW SITES","E273193","08R-IMP2","54.780100","121.271000"," Created by Lana Miller on 2016-02-24","9/23/2008 12:00:00 PM","9/23/2008 12:00:00 PM","1","48"
"326","MRW SITES","E273194","08R-IMP3","54.745000","121.380000"," Created by Lana Miller on 2016-02-24","8/28/2008 1:01:00 PM","9/23/2008 9:00:00 AM","2","96"
"326","MRW SITES","E273195","08R-WOLV2","54.982900","121.453000"," Created by Lana Miller on 2016-02-24","8/27/2008 10:30:00 AM","8/27/2008 10:30:00 AM","1","49"
"326","MRW SITES","E273196","08R-WOLV3","54.969900","121.495400"," Created by Lana Miller on 2016-02-24","8/27/2008 12:30:00 PM","8/27/2008 12:30:00 PM","1","49"
"326","MRW SITES","E273197","08R-BULM1","55.192200","121.395300"," Created by Lana Miller on 2016-02-24","8/27/2008 8:00:00 AM","9/25/2012 2:30:00 PM","5","206"
"326","MRW SITES","E273198","08T-BULM2","55.156800","121.460700"," Created by Lana Miller on 2016-02-24","8/26/2008 4:00:00 PM","8/26/2008 4:00:00 PM","1","49"
"326","MRW SITES","E273199","08T-BAB1","54.921300","120.925100"," Created by Lana Miller on 2016-02-24","8/28/2008 8:00:00 AM","8/28/2008 8:00:00 AM","1","49"
"326","MRW SITES","E273200","08T-HAMB1","54.927100","120.751000"," Created by Lana Miller on 2016-02-24","8/27/2008 3:00:00 PM","8/27/2008 3:01:00 PM","2","98"
"326","MRW SITES","E274887","BABCOCK CK AT TREND B5","54.924030","120.923560"," Created by Lana Miller on 2016-02-24","10/16/2008 9:45:00 AM","10/16/2008 10:46:00 AM","4","120"
"326","MRW SITES","E274889","HAMBLER CK U/S HWY 52","54.927060","120.751970"," Created by Lana Miller on 2016-02-24","10/17/2008 8:30:00 AM","10/17/2008 10:15:00 AM","5","150"
"326","MRW SITES","E277172","09T-MESA1","55.052290","121.240710"," Created by Lana Miller on 2016-02-24","9/1/2009 10:30:00 AM","9/1/2009 10:30:00 AM","2","66"
"326","MRW SITES","E277173","09T-MESA2","55.040620","121.275890"," Created by Lana Miller on 2016-02-24","9/1/2009 9:00:00 AM","9/1/2009 9:00:00 AM","2","65"
"326","MRW SITES","E277174","09T-PERR1","55.092762","121.203680"," Created by Lana Miller on 2016-02-24","9/1/2009 12:15:00 PM","9/1/2009 12:16:00 PM","3","115"
"326","MRW SITES","E277175","09T-WOLV4","55.116467","121.171270"," Created by Lana Miller on 2016-02-24","9/1/2009 1:30:00 PM","9/1/2009 1:30:00 PM","2","76"
"326","MRW SITES","E277176","09T-MAST1","55.112713","121.175064"," Created by Lana Miller on 2016-02-24","9/1/2009 2:45:00 PM","9/1/2009 2:45:00 PM","2","73"
"326","MRW SITES","E277177","09T-GORD1","54.894093","120.894590"," Created by Lana Miller on 2016-02-24","9/2/2009 9:30:00 AM","9/2/2009 9:30:00 AM","2","68"
"326","MRW SITES","E277178","09T-M20_1","55.046898","121.123740"," Created by Lana Miller on 2016-02-24","9/2/2009 11:30:00 AM","9/8/2009 11:30:00 AM","3","122"
"326","MRW SITES","E277609","MR1 - MURRAY RIVER SITE 1; IMPACT SITE D/S OF MINE DRAINAGES","55.314667","120.941861"," Created by Lana Miller on 2016-02-24","10/6/2009 10:00:00 AM","9/4/2013 8:31:00 AM","29","904"
"326","MRW SITES","E277610","MR2 - MURRAY RIVER SITE 2; IMPACT SITE D/S OF MINE DRAINAGES","55.280389","120.940250"," Created by Lana Miller on 2016-02-24","10/6/2009 11:30:00 AM","9/4/2013 10:32:00 AM","36","1040"
"326","MRW SITES","E277611","MR3 - MURRAY RIVER SITE 3; IMPACT SITE D/S OF MINE DRAINAGES","55.217667","120.949528"," Created by Lana Miller on 2016-02-24","10/6/2009 1:00:00 PM","9/4/2013 12:30:00 PM","25","702"
"326","MRW SITES","E277612","MR4 - MURRAY RIVER SITE 4; CONTROL SITE U/S OF MINE DRAINAGES","54.882194","121.250278"," Created by Lana Miller on 2016-02-24","10/6/2009 3:30:00 PM","9/4/2013 2:32:00 PM","36","1099"
"326","MRW SITES","E277613","MR5 - MURRAY RIVER SITE 5; CONTROL SITE U/S OF MINE DRAINAGES","54.959611","121.104083"," Created by Lana Miller on 2016-02-24","10/7/2009 8:30:00 AM","9/5/2013 8:30:00 AM","33","943"
"326","MRW SITES","E277614","MR6 - MURRAY RIVER SITE 6; CONTROL SITE U/S OF MINE DRAINAGES","54.952139","121.143417"," Created by Lana Miller on 2016-02-24","10/7/2009 10:30:00 AM","9/5/2013 10:30:00 AM","34","1033"
"326","MRW SITES","E288609","MR7 - MURRAY RIVER SITE 7 - CONTROL SITE LOCATED UPSTREAM OF MINE DRAINAGES","54.789722","121.193805"," Created by Lana Miller on 2016-02-24","9/22/2011 12:30:00 PM","9/22/2011 12:30:00 PM","2","58"
"326","MRW SITES","E289552","MURRAY RIVER OFF COWIE CREEK ROAD","55.574167","121.187500"," Created by Lana Miller on 2016-02-24","4/30/2012 11:30:00 AM","11/4/2014 11:45:00 AM","44","3459"
"326","MRW SITES","E289553","WOLVERINE RIVER AT HIGHWAY CROSSING NEAR MOUTH","55.130556","121.053056"," Created by Lana Miller on 2016-02-24","4/30/2012 1:30:00 PM","11/5/2014 8:31:00 AM","51","4003"
"326","MRW SITES","E289554","FLATBED CREEK AT HIGHWAY CROSSING","55.119167","121.018333"," Created by Lana Miller on 2016-02-24","4/30/2012 2:00:00 PM","11/5/2014 8:00:00 AM","56","4382"
"326","MRW SITES","E289555","MURRAY RIVER UPSTREAM SITE AT BRIDGE CROSSING","54.902217","121.222869"," Created by Lana Miller on 2016-02-24","4/30/2012 3:00:00 PM","11/4/2014 4:15:00 PM","52","4060"
"326","MRW SITES","E289556","MURRAY RIVER DOWNSTREAM OF MINE ACTIVITY","55.169444","121.169444"," Created by Lana Miller on 2016-02-24","5/1/2012","11/4/2014","41","3235"
"326","MRW SITES","E295109","WOLVERINE RIVER 1KM D/S OF BULLMOOSE; 1KM U/S FROM HIGHWAY","55.130556","121.061389"," Created by Lana Miller on 2016-02-24","9/5/2013 11:30:00 AM","10/16/2014","12","556"
"324","HULLCAR AQUIFER","E258763","CANYON IMPROVEMENT DISTRICT WELL","50.525492","119.186953","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","11/3/2010 10:55:00 AM","7/22/2021 10:10:00 AM","10","678"
"324","HULLCAR AQUIFER","E262364","DOMESTIC 2","50.510750","119.213888","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","3/15/2006 11:25:00 AM","7/22/2021 12:22:00 PM","10","647"
"324","HULLCAR AQUIFER","E262366","DOMESTIC 3","50.502694","119.261361","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","3/16/2006 11:00:00 AM","7/22/2021 11:50:00 AM","10","654"
"324","HULLCAR AQUIFER","E275523","OBS WELL 384 - ARMSTRONG (SCHUBERT RD.) SPALLUMCHEEN","50.499953","119.211984","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","11/27/2015 12:15:00 PM","11/27/2015 12:15:00 PM","1","56"
"324","HULLCAR AQUIFER","E277389","DOMESTIC 4","50.503780","119.253190","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","9/30/2009 1:30:00 PM","7/22/2021 11:00:00 AM","11","733"
"324","HULLCAR AQUIFER","E277390","DOMESTIC 5","50.516470","119.230810","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","9/30/2009 12:40:00 PM","7/22/2021 1:35:00 PM","11","731"
"324","HULLCAR AQUIFER","E277391","DOMESTIC 1","50.510830","119.227500","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","9/30/2009 2:30:00 PM","8/16/2016 2:20:00 PM","6","364"
"324","HULLCAR AQUIFER","E277393","DOMESTIC 7","50.509500","119.225810","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","9/30/2009 1:50:00 PM","9/10/2019 12:35:00 PM","9","607"
"324","HULLCAR AQUIFER","E288429","OBS WELL 409 - SPALLUMCHEEN (SCHUBERT RD)","50.510481","119.225923","Groundwater sites with possible relation to Jensen Dairy March 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","10/25/2012 8:10:00 AM","7/29/2020 12:45:00 PM","9","558"
"323","HULLCAR AQUIFER 2016","E258763","CANYON IMPROVEMENT DISTRICT WELL","50.525492","119.186953","Groundwater sites having possible relation with Jasen Dairy March 6 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","11/3/2010 10:55:00 AM","7/22/2021 10:10:00 AM","10","678"
"323","HULLCAR AQUIFER 2016","E262364","DOMESTIC 2","50.510750","119.213888","Groundwater sites having possible relation with Jasen Dairy March 6 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","3/15/2006 11:25:00 AM","7/22/2021 12:22:00 PM","10","647"
"323","HULLCAR AQUIFER 2016","E275523","OBS WELL 384 - ARMSTRONG (SCHUBERT RD.) SPALLUMCHEEN","50.499953","119.211984","Groundwater sites having possible relation with Jasen Dairy March 6 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","11/27/2015 12:15:00 PM","11/27/2015 12:15:00 PM","1","56"
"323","HULLCAR AQUIFER 2016","E277389","DOMESTIC 4","50.503780","119.253190","Groundwater sites having possible relation with Jasen Dairy March 6 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","9/30/2009 1:30:00 PM","7/22/2021 11:00:00 AM","11","733"
"323","HULLCAR AQUIFER 2016","E277390","DOMESTIC 5","50.516470","119.230810","Groundwater sites having possible relation with Jasen Dairy March 6 2014 EMA Compliance Order Created by Lisa Torunski on 2016-02-11","9/30/2009 12:40:00 PM","7/22/2021 1:35:00 PM","11","731"
