"location_id","name","type","comment","country","state","county","latitude","longitude","horizontal_datum","horizontal_collection_method","vertical_datum","vertical_collection_method","location_groups","elevation","elevation_unit","standards","ea_closed_date","ea_ems_when_created","ea_ems_when_updated","ea_ems_who_created","ea_ems_who_updated","ea_established_date","ea_well_tag_id"
"E207637","RDCK LANDFILL WELL E207637; SALMO","Well","","","","","49.1374","-117.2463","","Differential Geographic Positioning System (Datum not known)","","","5196","","","",NA,1996-11-01 10:46:06,2021-02-23 17:41:53,"Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson",1988-10-12,""
"E207638","SWAN LAKE; CENTRE","Lake or Pond","THE CENTRE OF SWAN LAKE AT THE DEEPEST POINT","","","","48.4639","-123.3719","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:06,2001-01-15 13:03:18,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by   from 10 Vancouver Island, Nanaimo",1988-10-17,""
"E207639","DUPUIS CK AT DIVERSION","River, Stream, or Creek","Turn west off of the Logan Lk Merritt hwy at hydro substation,follow road to small road, go up hill past gate to diversion","","","","50.3961","-120.8261","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:06,2001-02-06 11:23:20,"Created by  EMS from 30 Southern Region, Kamloops","Updated by   from 30 Southern Region, Kamloops",1988-10-18,""
"E207640","CANOE CK AT CPR BR","River, Stream, or Creek","Take road into Canoe at Fed Co-op, just past mill sample creekat culvert","","","","50.754","-119.2213","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:06,1997-01-30 10:43:43,"Created by  EMS from 30 Southern Region, Kamloops","Updated by COLLEEN LAVIOLETTE from 30 Southern Region, Kamloops",1988-10-18,""
"E207641","OUTLET OF WEIR #1 BELOW EAST DUMP","Seepage or Seepage Pools","LOCATED D/S SUMP PIPE DRAINING EAST DUMP AT MT WASHINGTON MINESITE","","","","","","","","","","","","","",NA,1996-11-01 10:46:06,NA,"Created by  EMS from 10 Vancouver Island, Nanaimo","",1988-10-18,""
"E207642","OUTLET OF WEIR #2 BELOW POND SEEP","Seepage or Seepage Pools","LOCATED D/S POND U/S OF WEIR #1 CHANNEL AT MT WASHINGTON MINE SITE","","","","","","","","","","","","","",NA,1996-11-01 10:46:06,NA,"Created by  EMS from 10 Vancouver Island, Nanaimo","",1988-10-18,""
"E207643","HAGAN CREEK AT WEST SAANICH RD","River, Stream, or Creek","LOCATED AT INTERSECTION OF HAGAN CREEK AND WEST SAANICH RD IN CENTRAL SAANICH","","","","48.5912","-123.4618","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:06,2001-04-30 14:57:58,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by Rick Nordin from 10 Vancouver Island, Nanaimo",1988-10-18,""
"E207649","WILLOW R.ABOVE SLOUGH CR.","River, Stream, or Creek","CROSS SLOUGH CR.LEFT FOR 1.4 KM.THEN RIGHT FOR 0.9 KM.-SITE IS5.5 KM.FROM HWY.26","","","","53.1158","-121.7264","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:06,NA,"Created by  EMS from 50 Cariboo, Williams Lake","",1988-10-20,""
"E207650","LOWHEE CK U/S JACK OF CLUBS LAKE","River, Stream, or Creek","LOWHEE 30 M U/S JACK OF CLUBS LAKE","","","","53.0956","-121.5772","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:06,NA,"Created by  EMS from 50 Cariboo, Williams Lake","",1988-10-27,""
"E207651","ACID SEEPAGE TO JACK OF CLUBS LAKE","River, Stream, or Creek","ACID SEEPAGE TO J.O.C. LAKE AT SOUTH EAST CORNER OF LAKE BY OLD PUMPHOUSE","","","","53.0939","-121.5778","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:06,NA,"Created by  EMS from 50 Cariboo, Williams Lake","",1988-10-27,""
"E207652","SEEPAGE TO LOWHEE CK FROM CGQ MINE; E. FORK; SITE A","River, Stream, or Creek","EAST FORK OF ACID SEEPAGE TO LOWHEE CK COMING FROM OLD CARIBOO GOLD QUARTZ MINE SITE","","","","53.0969","-121.5756","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:06,2000-11-22 13:45:08,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1988-10-27,""
"E207653","SEEPAGE TO LOWHEE CK. FROM CGQ MINE; SE FORK; SITE B","River, Stream, or Creek","S.E. FORK OF ACID SEEPAGE TO LOWHEE CK COMING FROM OLD CARIBOO GOLD QUARTZ MINE, E. OF JACK OF CLUBS LAKE","","","","53.0967","-121.5728","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:06,2000-11-22 13:46:23,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1988-10-27,""
"E207655","CHILCOTIN RIVER AT WINEGLASS RANCH","River, Stream, or Creek","CHILCOTIN RIVER AT WATER INTAKE FOR WINEGLASS RANCH, DOMESTIC WATER SUPPLY","","","","51.8328","-122.5658","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:06,2001-02-22 10:59:28,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by   from 50 Cariboo, Williams Lake",1988-10-27,""
"E207656","LOWHEE CK U/S ACID SEEPAGE","River, Stream, or Creek","LOWHEE 15 M U/S/ ACID SEEPAGE STREAM FROM CARIBOO GOLD QUARTZ MINE","","","","53.0994","-121.5697","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:06,NA,"Created by  EMS from 50 Cariboo, Williams Lake","",1988-10-31,""
"E207660","JACKO LK AT CENTER","Lake or Pond","Sample near center of lake at deepest point, follow old Lac leJeune rd turn off at ranch rd,  go thru 2 gates to lk.","","","","50.6106","-120.42","","IMAP- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,2009-02-12 16:22:19,"Created by  EMS from 30 Southern Region, Kamloops","Updated by Marg Sidney from 30 Southern Region, Kamloops",1988-11-07,""
"E207661","OK. PALLET AND CONTAINER 100 M S","Air Quality","100 M S OF OK PALLET ANDD CONTAINER BURNER, @ E END OF SHALE RD Comments: This discharge, Okanagan Pallet, PA-7896, burnt down several years ago.  R. Gunoff","","","","49.35","-119.402","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",1996-12-03,1996-11-01 10:46:07,2001-07-17 09:01:48,"Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1988-11-16,""
"E207662","HAVERKAMP; SUMMERLAND","Air Quality","500 M N OF OK PALLET AND CONTAINER @ SUMMERLAND VALLEY WEST AUTO Comments: This discharge (Okanagan Pallet, PA-7896) burnt down several years ago.  R. Gunoff","","","","49.35","-119.402","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",1996-12-03,1996-11-01 10:46:07,2001-07-17 09:01:47,"Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1988-11-16,""
"E207663","OK PALLET AND CONTAINER 10 M S","Air Quality","10 SOUTH OF OKANAGAN PALLET AND CONTAINER BURNER Comments: Okanagan Pallet, PA-7896, burnt down several years ago. R. Gunoff","","","","49.35","-119.402","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",1996-12-03,1996-11-01 10:46:07,2001-07-17 08:52:01,"Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1988-11-16,""
"E207672","BIG TREE CREEK AT HIGHWAY","River, Stream, or Creek","LOCATED UPSTREAM SIDE OF BRIDGE CROSSING","","","","50.2531","-125.7342","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,2001-08-22 08:20:37,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by Judith R. Burke from 10 Vancouver Island, Nanaimo",1988-11-21,""
"E207673","STOWE CREEK AT HIGHWAY","River, Stream, or Creek","LOCATED JUST UPSTREAM OF HIGHWAY CROSSING","","","","50.2992","-125.8842","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 10 Vancouver Island, Nanaimo","",1988-11-21,""
"E207674","ROBERTS CREEK AT HIGHWAY","River, Stream, or Creek","LOCATED DOWNSTREAM OF LAKE AT HIGHWAY CROSSING","","","","50.2269","-125.5531","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,2001-08-22 08:55:52,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by Judith R. Burke from 10 Vancouver Island, Nanaimo",1988-11-21,""
"E207675","EVE RIVER AT HIGHWAY","River, Stream, or Creek","LOCATED JUST UPSTREAM OF HIGHWAY CROSSING","","","","50.3169","-126.2294","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 10 Vancouver Island, Nanaimo","",1988-11-21,""
"E207676","TSITIKA RIVER AT HIGHWAY","River, Stream, or Creek","LOCATED JUST DOWNSTREAM OF HIGHWAY CROSSING","","","","50.2435","-126.4366","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,2001-04-30 16:24:43,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by Rick Nordin from 10 Vancouver Island, Nanaimo",1988-11-21,""
"E207677","KOKISH RIVER JUST UPSTREAM OF IBEC","River, Stream, or Creek","LOCATED AT MAIN ROAD TO BEAVER COVE CROSSING JUST UPSTREAM OF IBEC","","","","50.5208","-126.8774","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,2001-04-30 16:25:15,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by Rick Nordin from 10 Vancouver Island, Nanaimo",1988-11-21,""
"E207678","STEELE CREEK AT HIGHWAY","River, Stream, or Creek","LOCATED JUST UPSTREAM OF HIGHWAY CROSSING","","","","50.2742","-126.8186","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 10 Vancouver Island, Nanaimo","",1988-11-21,""
"E207679","CLUXEWE RIVER AT HIGHWAY","River, Stream, or Creek","LOCATED JUST UPSTREAM OF HIGHWAY CROSSING","","","","50.5507","-127.1453","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,2001-04-30 16:25:47,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by Rick Nordin from 10 Vancouver Island, Nanaimo",1988-11-21,""
"E207680","KEOGH RIVER AT HIGHWAY","River, Stream, or Creek","LOCATED JUST UPSTREAM OF HIGHWAY CROSSING","","","","50.6033","-127.3017","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 10 Vancouver Island, Nanaimo","",1988-11-21,""
"E207681","QUESNEL RIVER 300 M D/S LIKELY FISH CHANNELS","River, Stream, or Creek","QUESNEL RIVER 300 M D/S FROM FISH CHANNELS, NORTH SIDE OF RIVER CLOSE TO ROAD","","","","52.6181","-121.5797","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,1997-04-03 16:08:40,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1988-11-24,""
"E207682","QUESNEL RIVER 50M U/S QUESNEL RIVER HATCHERY","River, Stream, or Creek","QUESNEL RIVER 50 M U/S QUESNEL RIVER HATCHERY, SOUTH SIDE","","","","52.6196","-121.5926","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,1997-04-03 15:54:43,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1988-11-24,""
"E207683","QUESNEL RIVER; LIKELY REARING CHANNELS","Outfall","QUESNEL RIVER EARTHEN FISH CHANNELS DISCHARGE NEAR LIKELY, was PE 7840","","","","52.617","-121.576","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,1996-12-09 14:51:36,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1988-11-24,""
"E207684","POOLEY ST; CULVERT; E. END; WELLS; B.C.","River, Stream, or Creek","DRAINAGE CULVERT UNDER POOLEY ST., EAST END, TO WILLOW RIVER, WELLS, B.C.","","","","53.1033","-121.5686","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 50 Cariboo, Williams Lake","",1988-11-24,""
"E207686","KITIMAT R 100M D/S EUROCAN","River, Stream, or Creek","SAME AS E207568MAP#103I/2","","","","54.0395","-128.6753","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:07,1998-03-25 15:07:03,"Created by  EMS from 60 Skeena","Updated by Deb Portman from 60 Skeena",1988-11-25,""
"E207688","IOCO #1 225 M WEST","Marine","225 meters west of the west end of IOCO dock. 50 meters offshore","","","","49.2994","-122.8847","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207689","IOCO #2 75 METERS SOUTH","Marine","75 meters south of west end of IOCO dock","","","","49.2997","-122.8828","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207690","IOCO #3 50 METERS SOUTHEAST","Marine","50 meters southeast of east end of IOCO dock.","","","","49.3003","-122.8792","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207691","IOCO #4 200 METERS SOUTH","Marine","200 meters south of west end of IOCO dock.","","","","49.2975","-122.8825","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:07,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207692","IOCO #5 75 METERS WEST","Marine","75 meters west of end of IOCO marina dock","","","","49.3003","-122.8758","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207693","IOCO #6 150 METERS SOUTHWEST","Marine","150 meters southwest of Dockrill Point near low tide line.","","","","49.3008","-122.8692","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207694","IOCO #7 300 METERS SOUTH SOUTHWEST","Marine","300 meters south southwest of Dockrill Point near low tide line.","","","","49.2983","-122.8694","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,2006-02-16 13:16:57,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-16,""
"E207695","IOCO #8 350 METERS SOUTH","Marine","350 meters south of Sunnyside Beach, 400 meters west southwest of Dockrill Point.","","","","49.3","-122.8714","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,2006-02-16 13:20:39,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-16,""
"E207696","PACIFIC COAST # 9 375 METERS NORTH","Marine","375 meters north of NW corner of Flavelle Cedar mill, 375 m WSW of Rocky Point channel light.","","","","49.2856","-122.8544","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207697","PACIFIC COAST # 10 275 METERS EAST SOUTHEAST","Marine","275 m. ESE of E end of Pacific Coast dock, 150 m. offshore at end of sandbar.","","","","49.2872","-122.8589","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207698","PACIFIC COAST # 11 75 METERS NORTHEAST","Marine","75 m. northeast of east end of Pacific Coast dock.","","","","49.2886","-122.8611","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207699","PACIFIC COAST # 12  175 METERS NORTHEAST","Marine","175 m. northeast of centre of Pacific Coast dock.","","","","49.2906","-122.8636","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207700","PACIFIC COAST # 13  50 METERS NORTHWEST","Marine","50 m. northwest of west end of Pacific Coast dock.","","","","49.2919","-122.8672","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207701","PACIFIC COAST #  14 - CONTROL","Marine","100 m. northwest of flashing beacon marking Rocky Point Channel.","","","","49.2833","-122.8486","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207702","PACIFIC COAST # 15  - CONTROL","Marine","At mid-point between Reed Point Marina and IOCO Marina, on north northwest line.","","","","49.2961","-122.8728","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207703","CHEAKAMUS RIVER 400 METERS D/S OF DAISY DAM","River, Stream, or Creek","","","","","49.975","-123.145","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2001-01-22 11:49:38,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by   from 20 Lower Mainland, Surrey",1988-12-16,""
"E207704","RUBBLE CREEK 25 METERS D/S HWY 99","River, Stream, or Creek","","","","","49.9703","-123.1467","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2001-01-22 11:48:49,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by   from 20 Lower Mainland, Surrey",1988-12-16,""
"E207705","MILLAR CREEK 10 METERS U/S HWY 99","River, Stream, or Creek","","","","","50.0875","-123.0439","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1988-12-16,""
"E207708","PREMIER STREET LANDFILL SEEPAGE","Ditch or Culvert","Ditch leading to Lynn Creek.","","","","49.234444","-123.031667","","1:20,000 scale map (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2009-03-30 12:48:36,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-16,""
"E207709","LYNN CREEK 10 M. D/S OF PREMIER DUMP SEEPAGE","River, Stream, or Creek","10 M. D/S  of ditch carrying Premier St. Landfill seepage intoLynn Creek.","","","","49.3193","-123.0308","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2003-03-18 13:40:48,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Liz Freyman from 20 Lower Mainland, Surrey",1988-12-16,""
"E207710","LYNN CREEK 100 M. D/S PREMIER DUMP SEEPAGE","River, Stream, or Creek","100 M. D/S of ditch carrying Premier St. Landfill seepage intoLynn Creek.","","","","49.3186","-123.0313","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2003-03-18 13:41:43,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Liz Freyman from 20 Lower Mainland, Surrey",1988-12-16,""
"E207711","CAPILANO RIVER 300 M. D/S W. VAN. DUMP SEEPAG","River, Stream, or Creek","300 M. D/S of West Van. leachate discharge to Capilano River.","","","","49.3322","-123.1179","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2003-03-18 13:42:27,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Liz Freyman from 20 Lower Mainland, Surrey",1988-12-16,""
"E207712","CAPILANO RIVER 75 M. D/S W. VAN. DUMP SEEPAGE","River, Stream, or Creek","75 M. D/S OF WEST VAN. landfill leachate discharge to CapilanoRiver.","","","","49.334","-123.1184","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2003-03-18 13:43:29,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Liz Freyman from 20 Lower Mainland, Surrey",1988-12-16,""
"E207713","CAPILANO RIVER 20 M. D/S W. VAN. DUMP SEEPAGE","River, Stream, or Creek","20 M. D/S West Van. landfill leachate discharge to Capilano River.","","","","49.3344","-123.118","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2009-03-31 15:21:18,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-16,""
"E207714","CAPILANO RIVER U/S W. VAN. DUMP SEEPAGE","River, Stream, or Creek","U/S of the West Van. landfill leachate discharge.","","","","49.3373","-123.1173","","GOAT- orthoimagery (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2003-03-18 13:45:11,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Liz Freyman from 20 Lower Mainland, Surrey",1988-12-16,""
"E207715","LANDFILL SEEPAGE INTO CAPILANO RIVER; WEST VANCOUVER","Ditch or Culvert","In ditch near east end of Keith Rd. north of Hwy 1","","","","49.333694","-123.119194","","Geographic Positioning System (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2009-03-30 13:25:49,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-16,""
"E207716","LATIMER CREEK 100M U/S MOUTH","River, Stream, or Creek","OFF UPSTREAM SIDE OF HARVIE ROAD BRIDGE","","","","49.1547","-122.7092","","IMAP- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2010-12-14 15:05:07,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-20,""
"E207717","MAHOOD CREEK AT HWY 99A","River, Stream, or Creek","","","","","49.161389","-122.846389","","IMAP- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2010-12-13 11:09:57,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-20,""
"E207718","HYLAND CREEK AT 152 ST.; SURREY","River, Stream, or Creek","","","","","49.12","-122.802222","","IMAP- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2010-12-15 11:36:43,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-20,""
"E207719","HYLAND CREEK AT HWY 99A; SURREY","River, Stream, or Creek","","","","","49.129444","-122.846389","","IMAP- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2010-12-15 11:38:42,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-20,""
"E207720","LATIMER CREEK TRIBUTARY AT 19100 BLOCK 80 AVE.; LANGLEY","River, Stream, or Creek","Location is 19100 block 80 Ave.  This is the westernmost tributary of Latimer Creek.  This site was previously identified as Latimer Creek, but is confirmed to be a tributary.  DBarlow 2010","","","","49.148611","-122.696111","","IMAP- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:08,2010-12-14 13:28:16,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1988-12-20,""
"E207723","NORTH DELTA","Air Quality","site located at 8544 116th Avenue Delta ( Effective date June 1987)","","","","49.158333","-122.901667","","Geographic Positioning System (NAD83)","","","","111","m","",NA,1996-11-01 10:46:08,2010-09-23 10:19:57,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Sharon Gunter from 20 Lower Mainland, Surrey",1988-12-23,""
"E207725","PUNTATAENKUT CR. AT DOIG RD.","River, Stream, or Creek","PUNTATAENKUT CR. AT DOIG RD.","","","","52.9739","-123.0544","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:09,2001-02-22 11:01:03,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by   from 50 Cariboo, Williams Lake",1988-12-29,""
"E207726","KILDALA ARM","Marine","head of kildala arm south side embayment","","","","","","","","","","","","","",NA,1996-11-01 10:46:09,NA,"Created by  EMS from 60 Skeena","",1989-01-06,""
"E207727","OUTLET TO OUTFALL","Outfall","SAMPLED AT OUTLET OF FINAL AERATION CELL, S.E. CORNER. WW/FR.","","","","56.1431","-120.6525","","1:50,000 scale map","","","7772","","","",NA,1996-11-01 10:46:09,NA,"Created by  EMS from 70 Omineca-Peace, Prince George","",1990-08-15,""
"E207728","GUN CK AT HWY BR","River, Stream, or Creek","Follow Goldbridge Road from Lilloet, sample D/S of highway bridge in Gun Creek","","","","50.8944","-122.7747","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:09,2001-02-06 11:24:35,"Created by  EMS from 30 Southern Region, Kamloops","Updated by   from 30 Southern Region, Kamloops",1989-01-10,""
"E207730","LAJOIE CK AT SLIM CK ROAD","River, Stream, or Creek","Turn off Goldbridge road onto Slim Ck logging road and follow for ?km to bridge at Lajoie Ck","","","","50.89","-122.84","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","",NA,1996-11-01 10:46:09,2001-02-06 11:26:00,"Created by  EMS from 30 Southern Region, Kamloops","Updated by   from 30 Southern Region, Kamloops",1989-01-10,""
"E207735","JM 6 - JOHNNY CREEK @ END OF JOHNNY FLATS","River, Stream, or Creek","Spillway ditch, directly upstream of culvert that runs under airstrip and adjacent to pyritic waste rock site of airstrip.  (updated lat/long and description from 2009 Annual Report by Skyline Gold Corp.)","","","","56.63974","-131.06813","","Google Earth, Google Maps, or other Satellite Imagery","","","8415","1076","m","",NA,1996-11-01 10:46:09,2010-07-27 14:40:48,"Created by  EMS from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1993-05-12,""
"E207736","10 LEVEL PORTAL DRAINAGE","Seepage or Seepage Pools","10 level portal drainage adjacent to mill","","","","56.6306","-131.0686","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:46:09,NA,"Created by  EMS from 60 Skeena","",1989-01-16,""
"E207737","JM7 - UPPER STONEHOUSE CREEK","River, Stream, or Creek","Upper Stonehouse Creek near powder magazine. (updated lat/long and description from 2009 Annual Report by Skyline Gold Corp.)","","","","56.6231","-131.08365","","1:50,000 scale map","","","8415","1028","m","",NA,1996-11-01 10:46:09,2010-07-27 15:29:30,"Created by  EMS from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1993-05-12,""
"E207740","TAILINGS IMPOUNDMENT DECANT EFFLUENT","In-Plant","Discharge of decant supernatant from the OLD tailings impoundment facility to Myra Creek, when it meets discharge criteria outline in the permit AND receives the approval of the Director.","","","","49.5736","-125.5914","","1:50,000 scale map","","","6858","","","",NA,1996-11-01 10:46:09,2018-02-06 15:44:11,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by Rusto Martinka from 10 Vancouver Island, Nanaimo",1991-01-10,""
"E207741","PEACHCLIFF- TOWNSEND","Air Quality","UNIT B-13 O.K. FALLS","","","","49.332","-119.552","","1:50,000 scale map","","","1847","","","",NA,1996-11-01 10:46:09,2001-07-17 08:52:02,"Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1990-09-22,""
