"location_id","name","type","comment","country","state","county","latitude","longitude","horizontal_datum","horizontal_collection_method","vertical_datum","vertical_collection_method","location_groups","elevation","elevation_unit","standards","ea_closed_date","ea_ems_when_created","ea_ems_when_updated","ea_ems_who_created","ea_ems_who_updated","ea_established_date","ea_well_tag_id"
"E259132","TRAIL TRIMAC DUSTFALL - TECK SMELTER","Air Quality","","","","","49.034519","-117.609466","","Geographic Positioning System (NAD83)","","","2691","427","m","",NA,2005-05-02 16:36:42,2025-01-13 11:47:48,"Created by Chris Stroich from 40 Kootenay, Nelson","Updated by Huan D Liu from 40 Kootenay, Nelson",2005-05-02,""
"E259157","MINISTER OF TRANSPORTATION RE-17784 COQUIHALLA TOLL BOOTH","Seepage or Seepage Pools","restrooms at coquihalla toll booth that part of Pal 37786 in south 1/2, Sec. 11, Tp. 8, Range 23 W6M kdyd","","","","49.63125","-121.012278","","1:50,000 scale map","","","17784","","","",NA,2005-05-03 16:24:08,2006-06-15 14:02:22,"Created by Barb John from 30 Southern Region, Kamloops","Updated by Dave Simms from 30 Southern Region, Kamloops",2005-05-03,""
"E259197","GREATER MASSETT REGIONAL OUTFALL","Outfall","Old Massett Outfall connected to the regional wastewater treatment plant","","","","54.03","-132.19","","GOAT- 1:20,000 TRIM (NAD83)","","","17775","","","",NA,2005-05-05 10:24:49,NA,"Created by Jeanien Carmody-Fallows from 60 Skeena","",2005-01-17,""
"E259258","GALORE CREEK  - UHTLAN CAMP  INCINERATOR PA 17789","Stack","Mine camp located on km 130 of the Galore creek access road.  Ash disposal and emissions from a auxiliary fuel fired incinerator. Comments: Emissions typical of a well operated auxiliary-fuel fired incinerator and discharge to ground typical of residue and ashes from the incinerator.","","","","57.128154","-131.454019","","IMAP- 1:20,000 TRIM (NAD83)","","","17789","","","",NA,2005-05-06 15:40:05,2020-05-06 13:21:48,"Created by Jeanien Carmody-Fallows from 60 Skeena","Updated by Eric Pierce from 60 Skeena",2005-03-02,""
"E259259","FIVE KALESNIKOFF KILNS","Stack","Lumber Dry Kilns","","","","49.394031","-117.549661","","Geographic Positioning System (NAD83)","","","1793","","","",NA,2005-05-06 15:42:37,2015-01-29 08:49:09,"Created by Chris Stroich from 40 Kootenay, Nelson","Updated by Database Link for EMA from 40 Kootenay, Nelson",2005-05-06,""
"E259277","PG WESTERN ACRES; BACKGROUND","Air Quality","City of Prince George sewage lagoons located at Western Acres adjacent to Hwy. 16 West, 15km west of downtown.","","","","53.8215","-122.875833","","1:50,000 scale map","","","","753","m","",2010-03-30,2005-05-10 11:06:17,2010-07-13 15:34:48,"Created by Steve Lamble from 70 Omineca-Peace, Prince George","Updated by Sharon Gunter from 70 Omineca-Peace, Prince George",2005-04-22,""
"E259337","JOHN HART LAKE MID LAKE SITE","Lake or Pond","located approx 500 m west of pumphouse and dam across from bay","","","","50.043611","-125.350833","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-05-13 15:01:56,NA,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","",2005-05-13,""
"E259358","103 MILE LAKE @ CENTRE","Lake or Pond","","","","","51.685111","-121.298539","","1:50,000 scale map","","","","","","",NA,2005-05-17 12:00:27,NA,"Created by Chris Swan from 50 Cariboo, Williams Lake","",2005-05-17,""
"E259398","CRESTON PIPER FARMS","Air Quality","TRAILER IS LOCATED ON PIPER FARMS 1/4 KM FROM THE CANADA/US BORDER","","","","49.011944","-116.533333","","Geographic Positioning System (NAD83)","","","","0","m","",2009-07-31,2005-05-18 11:47:14,2015-05-27 17:36:44,"Created by Sharon Gunter from 40 Kootenay, Nelson","Updated by Sharon Gunter from 40 Kootenay, Nelson",2005-05-18,""
"E259458","KENVILLE MINE DRAINAGE AT SHILLETTO INTAKE","Ditch or Culvert","water intake dam","","","","49.3835","-117.4825","","1:50,000 scale map","","","","","","",NA,2005-05-24 16:20:06,2005-05-24 16:27:03,"Created by Terri Kinrade from 40 Kootenay, Nelson","Updated by Terri Kinrade from 40 Kootenay, Nelson",2005-05-24,""
"E259459","TOLLINGTON CREEK AT KENVILLE MINE PORTAL","River, Stream, or Creek","mine drainage pipe","","","","49.4833","-117.3833","","1:50,000 scale map","","","","","","",NA,2005-05-24 16:30:37,2005-05-26 08:16:55,"Created by Terri Kinrade from 40 Kootenay, Nelson","Updated by Terri Kinrade from 40 Kootenay, Nelson",2005-05-24,""
"E259478","TRIBUTARY TO SANDY CREEK","River, Stream, or Creek","small runoff to Sandy Creek above Georama intake (south of Blewett Road)","","","","49.29266","-117.22264","","Geographic Positioning System (NAD83)","","","","692","m","",NA,2005-05-25 15:08:54,NA,"Created by Carrie Morita from 40 Kootenay, Nelson","",2005-05-25,""
"E259479","SANDY CREEK @ GEORAMA INTAKE","River, Stream, or Creek","inside intake (culvert in Sandy Creek) upstream Granite Road","","","","49.29266","-117.22305","","Geographic Positioning System (NAD83)","","","","665","m","",NA,2005-05-25 15:10:49,2005-05-25 15:14:41,"Created by Carrie Morita from 40 Kootenay, Nelson","Updated by Carrie Morita from 40 Kootenay, Nelson",2005-05-25,""
"E259482","SANDY CREEK ABOVE BLEWETT ROAD","River, Stream, or Creek","access to creek via 2849 Blewett Road (near bottom of driveway)","","","","49.29181","-117.2219","","Geographic Positioning System (NAD83)","","","","697","m","",NA,2005-05-25 15:34:12,NA,"Created by Carrie Morita from 40 Kootenay, Nelson","",2005-05-25,""
"E259497","COMOX LAKE  INLET BASIN - MID LAKE","Lake or Pond","located mid lake, rock face on west side, Toma Creek enters just to SE","","","","49.563333","-125.178611","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-05-30 11:45:37,NA,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","",2005-05-30,""
"E259498","COMOX LAKE MAIN BASIN; MID LAKE","Lake or Pond","located mid lake off of Pearce Creek","","","","49.613611","-125.175833","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-05-30 11:48:02,NA,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","",2005-05-30,""
"E259499","COMOX LAKE OUTLET BASIN; MID LAKE","Lake or Pond","located between Cumberland Campground and Fish and Game Club","","","","49.633333","-125.086667","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-05-30 11:49:37,NA,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","",2005-05-30,""
"E259597","GREGORY CREEK SITE 1","River, Stream, or Creek","pressure transducer in a 9 inch flume-hydrometric site","","","","52.403","-132.463","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-03 11:17:04,2007-06-06 14:15:05,"Created by MJ Jojic from 60 Skeena","Updated by MJ Jojic from 60 Skeena",2003-07-14,""
"E259599","GREGORY CREEK SITE 0","River, Stream, or Creek","pressure transducer in 6 inch flume","","","","53.4103","-132.494","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-03 11:21:28,2007-06-06 14:14:08,"Created by MJ Jojic from 60 Skeena","Updated by MJ Jojic from 60 Skeena",2003-07-16,""
"E259677","GALENA BAY DEVELOPMENT CORP. (PE-14294) EFFLUENT RETURN CHAMBER","Tile Field","Effluent sampling point before tile field","","","","50.669316","-117.842166","","Geographic Positioning System (NAD83)","","","14294","","","",NA,2005-06-08 08:43:53,NA,"Created by Chris Stroich from 40 Kootenay, Nelson","",2005-06-08,""
"E259678","GALENA BAY DEVELOPMENT CORP (PE-14294) DS GW WELL","Well","PETER VAN BALLEGOOYEN groundwater well, downstream from tile field","","","","50.670333","-117.844166","","Geographic Positioning System (NAD83)","","","14294","","","",NA,2005-06-08 08:48:12,2021-02-23 17:41:53,"Created by Chris Stroich from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson",2005-06-08,""
"E259679","GALENA BAY DEVELOPMENT CORP (PE-14294) DS CULVERT","Ditch or Culvert","sample taken from culvert directly below tile field","","","","50.669566","-117.843","","Geographic Positioning System (NAD83)","","","14294","","","",NA,2005-06-08 08:51:13,NA,"Created by Chris Stroich from 40 Kootenay, Nelson","",2005-06-08,""
"E259717","ARMSTRONG RIVERSIDE","Air Quality","LOCATED AT TOLKO INDUSTRIES ARMSTRONG SAWMILL","","","","50.388333","-119.228333","","Differential Geographic Positioning System (NAD83)","","","","416","m","",NA,2005-06-10 09:29:53,NA,"Created by Sharon Gunter from 30 Southern Region, Kamloops","",2005-06-03,""
"E259739","TRENT RIVER 1KM D/S MAPLE LAKE CREEK","River, Stream, or Creek","downstream of large slide and log jam (left bank looking u/s); 5 m downstream of log that protrudes from right bank above water","","","","49.62177","-124.957787","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-14 15:11:02,2005-06-23 10:13:58,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","Updated by Nicole Obee from 10 Vancouver Island, Nanaimo",2005-06-14,""
"E259740","TRENT RIVER 1.5KM D/S MAPLE LAKE CREEK","River, Stream, or Creek","just upstream of big cliffs on right bank (looking u/s); under Maple tree that overhangs from left bank","","","","49.62177","-124.957787","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-14 15:15:27,NA,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","",2005-06-14,""
"E259741","TRENT RIVER 2KM D/S MAPLE LAKE CREEK","River, Stream, or Creek","in the riffle downstream of sand bank/beach on right side (looking u/s); near the downstream end of the riffle","","","","49.628157","-124.953066","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-14 15:17:57,NA,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","",2005-06-14,""
"E259742","TRENT RIVER 2.5KM D/S MAPLE LAKE CREEK","River, Stream, or Creek","in riffles downstream of big ledges that stick out from low right bank (looking u/s); at upstream end of riffles","","","","49.630657","-124.949179","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-14 15:20:33,NA,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","",2005-06-14,""
"E259743","TRENT RIVER U/S BLOEDEL CREEK","River, Stream, or Creek","west off Island Hwy (#1) onto Van West Rd; right onto road just before Parkway; left over bridge (Bloedel Creek); left onto overgrown road (park truck at this fork); follow overgrown road to river; site is downstream of trail access at u/s end of riffles","","","","49.604553","-124.971672","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-14 15:24:55,NA,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","",2005-06-14,""
"E259744","TRENT RIVER 500M U/S TRESTLE","River, Stream, or Creek","upstream of riffles, near patch of boulders, on far right side of river (looking u/s)","","","","49.635378","-124.940014","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-14 15:28:42,NA,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","",2005-06-14,""
"E259745","TRENT RIVER 300M D/S TRESTLE","River, Stream, or Creek","located at second split below trestle; on south bank; dry channel to the south; alder on island to the south, grass to north side","","","","49.506247","-124.639821","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-14 15:31:57,NA,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","",2005-06-14,""
"E259804","BAMFIELD 9 - PRIVATE RESIDENCE","Marine","Private Residence (see notes), blue house; pipes to water north of house","","","","48.831967","-125.1386","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-23 10:51:15,2021-05-07 16:40:21,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","Updated by Jeremy Krogh from 10 Vancouver Island, Nanaimo",2005-06-23,""
"E259806","BAMFIELD 11 - BRADY`S BEACH","Marine","-Brady`s Beach, north end at swimming area","","","","48.8295","-125.15295","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-23 10:53:59,2017-07-13 13:41:42,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo",2005-06-23,""
"E259837","TWP OF LANGLEY; ALDERGROVE WATER WELL #9","Well","2396 272nd St., Aldergrove Situated along Abbotsford/Langley border, ~800 m  east of 24th Ave. and 272nd St.","","","","49.045829","-122.459643","","Differential Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-29 15:55:52,NA,"Created by Dennis Barlow from 20 Lower Mainland, Surrey","",2005-06-29,""
"E259838","TWP OF LANGLEY; ALDERGROVE WATER WELL #10","Well","1976 272nd St, AldergroveLocated along Abbotsford/Langley border, ~800 m east of 20thAve. and 272nd St.","","","","49.038643","-122.45993","","Differential Geographic Positioning System (NAD83)","","","","","","",NA,2005-06-29 15:58:49,NA,"Created by Dennis Barlow from 20 Lower Mainland, Surrey","",2005-06-29,""
"E259877","BAMFIELD FW 7","River, Stream, or Creek","east side, south of BAM 5 and federal loading dock","","","","48.824491","-125.133851","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-04 09:41:10,NA,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","",2005-07-04,""
"E259878","BAMFIELD FW 8","River, Stream, or Creek","far south end of Bamfield Inlet, south of BAM 6","","","","48.812273","-125.156623","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-04 09:42:43,NA,"Created by Nicole Obee from 10 Vancouver Island, Nanaimo","",2005-07-04,""
"E259918","GOLD RIVER/HEBER RIVER BACKGROUND","River, Stream, or Creek","Gold River about 250 m below confluence with Heber River, upstream of outfall location","","","","49.7111","-126.052778","","Geographic Positioning System (NAD83)","","","1784","","","",NA,2005-07-07 11:13:58,NA,"Created by Helene Roberge from 10 Vancouver Island, Nanaimo","",2005-07-07,""
"E259937","STORM CAT ENERGY GREEN HILLS / ELKVALLEY RE-17847","Outfall","PRODUCED WATER FROM COAL BED GASDischarge of Produced Water to a seasonal stream","","","","50.233349","-114.916763","","1:50,000 scale map","","","17847","","","",NA,2005-07-08 13:01:52,2007-03-08 16:13:00,"Created by MAUREEN BILAWCHUK from 70 Omineca-Peace, Prince George","Updated by Robert Gibson from 70 Omineca-Peace, Prince George",2005-07-08,""
"E259977","RUBY CREEK 1","River, Stream, or Creek","Crossing to Cracker Ck. (Stn 2004-R4).  Site first sampled and lat/ long coordinates by Craig Stewart.","","","","59.695","-133.337","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:17:30,2009-03-30 11:54:47,"Created by A.J. Downie from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",2005-07-13,""
"E259978","RUBY CREEK 2","River, Stream, or Creek","Ruby Ck at Stn 2004-R2.  Site first sampled and lat/ long by Craig Stewart.","","","","59.724","-133.375","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:20:13,2009-03-30 11:57:16,"Created by A.J. Downie from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",2005-07-13,""
"E259979","RUBY CREEK 3","River, Stream, or Creek","At Upper Road Crossing  (Stn 2004-R3).  Site first sampled and lat/ longs by Craig Stewart.","","","","59.727","-133.36","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:22:11,2009-03-30 13:09:59,"Created by A.J. Downie from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",2005-07-13,""
"E259980","RUBY CREEK 4","River, Stream, or Creek","Adit Discharge.  First sampled and lat  /long coordinates by Craig Stewart.","","","","59.714","-133.398","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:23:33,2009-03-30 13:18:01,"Created by A.J. Downie from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",2005-07-13,""
"E259982","RUBY CREEK 6","River, Stream, or Creek","Pilot Tailings Pond.  Description and Lat/ long coordinates from Craig Stewart.","","","","59.717","-133.396","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:45:28,2009-03-30 13:20:47,"Created by A.J. Downie from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",2005-07-13,""
"E259983","RUBY CREEK 7","River, Stream, or Creek","Above Waste Rock Dump 1.","","","","59.704","-133.403","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:46:06,2009-03-30 13:22:32,"Created by A.J. Downie from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",2005-07-13,""
"E259985","RUBY CREEK 9","River, Stream, or Creek","Below Waste Rock Dump 3.  Description and lat/long from Craig Stewart.","","","","59.718","-133.39","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:47:25,2009-03-30 13:25:03,"Created by A.J. Downie from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",2005-07-13,""
"E259997","HOBBIT CREEK - KLAPPAN COALBED METHANE  1","River, Stream, or Creek","Hobbit Ck.  Lat and long from Craig Stewart.","","","","57.23","-128.74","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:55:51,2009-03-30 15:03:09,"Created by A.J. Downie from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",2005-07-13,""
"E259998","DIDENE-FOX CREEK","River, Stream, or Creek","Approx 118 km along Klappan railgrade Rd. Park in pullout on right. Walk u/s approx 100m to where creek heads away from road.","","","","57.27845","-128.85271","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:56:32,2008-02-06 10:21:38,"Created by A.J. Downie from 60 Skeena","Updated by Greg Tamblyn from 60 Skeena",2005-07-13,""
"E259999","LITTLE KLAPPAN RIVER","River, Stream, or Creek","Site also known for RCA study as ""Little Klappan.""  Located at 112 km on Klappan railgrade @ switchback corner just past airstrip. Approx 200m u/s of culverts (road x-ing).","","","","57.26456","-128.9296","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-13 16:57:33,2008-02-06 10:24:39,"Created by A.J. Downie from 60 Skeena","Updated by Greg Tamblyn from 60 Skeena",2005-07-13,""
"E260099","CACHE CREEK","River, Stream, or Creek","","","","","56.270972","-121.237556","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-25 15:04:54,NA,"Created by James Jacklin from 70 Omineca-Peace, Prince George","",2005-07-25,""
"E260100","COLDSTREAM CREEK AT MOUTH","River, Stream, or Creek","2017 Update: Murray River Cumulative Effects site. Coldstream Creek just upstream of confluence with Murray River.","","","","55.707139","-121.173917","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-25 16:22:45,2017-05-05 15:17:38,"Created by James Jacklin from 70 Omineca-Peace, Prince George","Updated by Kara Przeczek from 70 Omineca-Peace, Prince George",2005-07-25,""
"E260101","UPPER MOBERLY RIVER AT 42KM","River, Stream, or Creek","","","","","55.779528","-122.22125","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-25 16:29:00,NA,"Created by James Jacklin from 70 Omineca-Peace, Prince George","",2005-07-25,""
"E260102","UPPER MOBERLY RIVER AT MOUTH","River, Stream, or Creek","","","","","55.804556","-121.869472","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-25 16:31:03,NA,"Created by James Jacklin from 70 Omineca-Peace, Prince George","",2005-07-25,""
"E260198","CLEARWATER IMPROVEMENT DISTRICT MUNICIPAL WELL","Well","On Dutch Lake Rd","","","","51.647194","-120.059583","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-07-27 15:04:18,2020-04-08 09:33:36,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Laurie Lyons from 30 Southern Region, Kamloops",2005-07-27,""
"E260232","EVCC LINE CREEK EAST REFUSE SEEPAGE","Seepage or Seepage Pools","Standing water at toe of active coal refuse dump.  Will be buried soon","","","","49.8775","-114.850278","","Geographic Positioning System (NAD83)","","","5353","1260","m","",NA,2005-07-28 09:28:02,NA,"Created by Les McDonald from 41 Kootenay, Cranbrook","",2005-07-28,""
"E260240","HAT CREEK ABOVE POCOCK CR","River, Stream, or Creek","Bridge over Hat Creek 1.5km above Pocock Cr. confluence","","","","50.64","-121.579722","","GOAT- 1:20,000 TRIM (NAD83)","","","","1130","m","",NA,2005-07-28 10:31:35,2006-12-12 13:50:24,"Created by Les McDonald from 41 Kootenay, Cranbrook","Updated by Les McDonald from 41 Kootenay, Cranbrook",2005-07-28,""
"E260277","KLP08","River, Stream, or Creek","","","","","52.9745","-127.548667","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-02 09:49:46,2009-01-14 14:19:50,"Created by A.J. Downie from 60 Skeena","Updated by Jeremy Roscoe from 60 Skeena",2005-08-02,""
"E260379","KLP 13","River, Stream, or Creek","","","","","53.0069","-127.7757","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-10 14:05:42,2005-10-25 18:37:38,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-10,""
"E260380","KLP14","River, Stream, or Creek","","","","","53.05247","-127.81982","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-10 14:09:15,2005-10-27 14:13:27,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-10,""
"E260381","KLP 15","River, Stream, or Creek","","","","","53.20448","-127.80018","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-10 14:10:28,2005-10-25 18:39:31,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-10,""
"E260382","HEAD CREEK","River, Stream, or Creek","","","","","53.96201","-130.31519","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-10 14:11:53,2005-10-27 14:15:14,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-10,""
"E260383","WATERFALL -TRIB OF OONA","River, Stream, or Creek","","","","","53.95945","-130.29535","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-10 15:38:25,2005-10-25 18:42:14,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-10,""
"E260384","OSCAR`S CREEK","River, Stream, or Creek","","","","","53.9532","-130.27339","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-10 15:39:22,2005-10-27 16:18:34,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-10,""
"E260397","NEW HAZELTON SCHOOL","Air Quality","ON ROOF OF SCHOOL","","","","55.245278","-127.586111","","Differential Geographic Positioning System (NAD83)","","","","321","m","",NA,2005-08-11 15:21:49,NA,"Created by Sharon Gunter from 60 Skeena","",2005-08-11,""
"E260417","FALSE STEWART CREEK","River, Stream, or Creek","","","","","53.83635","-130.050903","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:20:39,2005-10-27 16:19:42,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-12,""
"E260418","ALPHA CREEK","River, Stream, or Creek","","","","","53.86284","-130.27507","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:22:04,2005-10-25 18:44:06,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-12,""
"E260419","SKENE CREEK","River, Stream, or Creek","","","","","53.84428","-130.35521","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:23:06,2005-10-27 16:20:50,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-12,""
"E260420","OLD FIELD CREEK","River, Stream, or Creek","","","","","54.31084","-130.3123","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:24:04,2005-10-25 18:45:25,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-12,""
"E260421","NO MANS CREEK","River, Stream, or Creek","","","","","53.80689","-126.65294","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:25:04,2005-10-25 18:56:51,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-12,""
"E260422","SHELFORD","River, Stream, or Creek","","","","","53.86573","-126.82819","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:26:23,2005-10-27 16:35:59,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-12,""
"E260423","TINTINA","River, Stream, or Creek","Approx 100m u/s of Hwy 37 x-ing on 10m long riffle. Hwy 37 crosses creek approx 12 km u/s of Meziadin Lake General Store (old camp). At end of ""U"" away from hwy.","","","","56.06231","-129.26521","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:27:17,2006-11-03 11:25:27,"Created by Angie Gagnon from 60 Skeena","Updated by Jeannette Lough from 60 Skeena",2005-08-12,""
"E260424","HANNA","River, Stream, or Creek","Turn off Hwy 37 immediately north of bridge, approx 7 km north of Meziadin Junction. Park in lower gravel parking lot, walk down to the creek and u/s approx. 150m.","","","","56.15498","-129.30661","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:28:17,2006-11-03 11:24:43,"Created by Angie Gagnon from 60 Skeena","Updated by Jeannette Lough from 60 Skeena",2005-08-12,""
"E260425","CABIN KAL36 SURPRISE CREEK","River, Stream, or Creek","CABIN REFERENCE SITE FOR NORTH/CENTRAL COAST MODEL","","","","56.09601","-129.47115","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:29:33,2022-07-26 11:20:17,"Created by Angie Gagnon from 60 Skeena","Updated by Jolene Raggett from 60 Skeena",2005-08-12,""
"E260426","RUFUS CREEK","River, Stream, or Creek","Formerly named ""unknown hwy 37A""CABIN site established 2005. Upstream unknown distance of culvert under hwy 37.","","","","56.11796","-129.79021","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:30:39,2013-08-27 11:41:21,"Created by Angie Gagnon from 60 Skeena","Updated by Kara Przeczek from 60 Skeena",2005-08-12,""
"E260427","CRYSTAL CREEK FSR; BRIDGE CROSSING AT KM5","River, Stream, or Creek","Bridge crossing at km5 on the Crystal Creek FSR which is 67km down the Morice West FSR.CABIN code: MOR62","","","","54.19988","-127.44957","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:31:58,2009-10-20 14:34:50,"Created by Angie Gagnon from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2005-08-12,""
"E260428","REDSLIDE CREEK","River, Stream, or Creek","","","","","53.96939","-127.49239","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:33:10,2005-10-27 16:36:56,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-12,""
"E260429","NADO CREEK","River, Stream, or Creek","","","","","54.12984","-127.32343","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-12 12:34:11,2005-10-27 16:38:26,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-12,""
"E260477","RC40 SUSKWA FSR @ 1.5KM","River, Stream, or Creek","","","","","55.50356","-127.13126","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-17 13:06:26,2005-10-25 19:11:40,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-17,""
"E260478","NICHYESKWA TRIB U/S OF GATE","River, Stream, or Creek","","","","","55.44429","-127.04389","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-17 13:08:11,2005-10-25 19:23:07,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-17,""
"E260479","RC16 NICHYESKWA @26.6 KM","River, Stream, or Creek","","","","","55.46428","-127.0499","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-17 13:09:31,2005-10-25 19:27:10,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-17,""
"E260480","VERNEY CREEK","River, Stream, or Creek","","","","","53.53928","-128.85487","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-17 16:27:30,2005-10-25 18:48:44,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-17,""
"E260481","HEYSHAM CREEK","River, Stream, or Creek","","","","","53.56632","-128.76527","","Geographic Positioning System (NAD83)","","","","","","",NA,2005-08-17 16:28:47,2005-10-25 18:49:45,"Created by Angie Gagnon from 60 Skeena","Updated by Angie Gagnon from 60 Skeena",2005-08-17,""
