"location_id","name","type","comment","country","state","county","latitude","longitude","horizontal_datum","horizontal_collection_method","vertical_datum","vertical_collection_method","location_groups","elevation","elevation_unit","standards","ea_closed_date","ea_ems_when_created","ea_ems_when_updated","ea_ems_who_created","ea_ems_who_updated","ea_established_date","ea_well_tag_id"
"E223439","PORT MANN LANDFILL; GW-02N-B GROUND WATER WELL","Landfill","GW-02N-B GROUND WATER WELL, OLD CNR LANDFILL","","","","49.2136","-122.805","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 11:55:26,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223440","PORT MANN LANDFILL; GW-03N-A GROUND WATER WELL","Landfill","GW-03N-A GROUND WATER WELL, OLD CNR LANDFILL","","","","49.2144","-122.8048","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 11:56:14,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223441","PORT MANN LANDFILL; GW-03N-B GROUND WATER WELL","Landfill","GW-03N-B GROUND WATER WELL, OLD CNR LANDFILL","","","","49.2144","-122.8045","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 11:57:03,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223442","PORT MANN LANDFILL; GW-04N GROUND WATER WELL","Landfill","GW-04N GROUND WATER WELL, NORTH OF CENTRE","","","","49.213","-122.8016","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 11:57:56,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223443","PORT MANN LANDFILL; GW-05N GROUND WATER WELL","Landfill","GW-05N GROUND WATER WELL, NORTHEAST OF CENTRE","","","","49.2128","-122.8001","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 11:58:46,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223444","PORT MANN LANDFILL; GW-06N GROUND WATER WELL","Landfill","GW-06N GROUND WATER WELL, WEST OF NORTHEAST CORNER","","","","49.2125","-122.7984","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 11:59:36,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223445","PORT MANN LANDFILL; GW-07N-A GROUND WATER WELL","Landfill","GW-07N-A GROUND WATER WELL, NORTHEAST CORNER","","","","49.2119","-122.795","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 12:00:16,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223446","PORT MANN LANDFILL; GW-07N-B GROUND WATER WELL","Landfill","GW-07N-B GROUND WATER WELL, NORTHEAST CORNER","","","","49.2119","-122.7949","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 12:01:06,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223447","PORT MANN LANDFILL; GW-08N GROUND WATER WELL","Landfill","GW-08N GROUND WATER WELL, WEST OF OLD CNR LANDFILL","","","","49.214","-122.8056","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 12:01:51,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223448","PORT MANN LANDFILL; GW-09-A GROUND WATER WELL","Landfill","GW-09-A GROUND WATER WELL, CNR THORNTON YARD","","","","49.2127","-122.7983","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 12:02:40,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223449","PORT MANN LANDFILL; GW-09-B GROUND WATER WELL","Landfill","GW-09-B GROUND WATER WELL, CNR THORNTON YARD","","","","49.2127","-122.7983","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:55,2005-04-12 12:03:21,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223450","PORT MANN LANDFILL; GW-14N GROUND WATER WELL","Landfill","GW-14N GROUND WATER WELL, CNR THORNTON YARD","","","","49.2127","-122.7983","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:56,2005-04-12 12:04:05,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223451","PORT MANN LANDFILL; SW-01S SURFACE WATER","Landfill","SW-01S SURFACE WATER, DRAINAGE DITCH WEST OF LANDFILL U/S","","","","49.2127","-122.8091","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:56,2005-04-12 12:42:10,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223452","PORT MANN LANDFILL; SW-02S SURFACE WATER","Landfill","SW-02S SURFACE WATER, SOUTH OF CENTRE","","","","49.2099","-122.8018","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:56,2005-04-12 12:43:01,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223453","PORT MANN LANDFILL; SW-03S SURFACE WATER","Landfill","SW-03S SURFACE WATER, SOUTHEAST CORNER","","","","49.2102","-122.795","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:56,2005-04-12 12:43:43,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223454","PORT MANN LANDFILL; SW-01N SURFACE WATER","Landfill","SW-01N SURFACE WATER, DRAINAGE DITCH WEST OF LANDFILL D/S","","","","49.2149","-122.8094","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:56,2005-04-12 12:44:20,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223455","PORT MANN LANDFILL; SW-02N SURFACE WATER","Landfill","SW-02N SURFACE WATER, INTAKE TO EAST 1 CULVERT","","","","49.2138","-122.8024","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:56,2005-04-12 12:45:30,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223456","PORT MANN LANDFILL; SW-03N SURFACE WATER","Landfill","SW-03N SURFACE WATER, OUTLET FROM EAST 2 CULVERT","","","","49.2144","-122.7978","","GOAT- orthoimagery (NAD83)","","","1686","","","",NA,1996-11-01 10:55:56,2005-04-12 12:46:09,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1996-07-16,""
"E223515","HEATHER MOUNTAIN HOLDINGS (PE-14541) STP","Tile Field","1.5 Km west of Glacier National Park","","","","51.4792","-117.4836","","GOAT- 1:20,000 TRIM (NAD83)","","","14541","","","",NA,1996-11-01 10:55:59,1999-11-10 08:27:22,"Created by  EMS from 41 Kootenay, Cranbrook","Updated by William (Hugh) Auld from 41 Kootenay, Cranbrook",1996-10-11,""
"E223519","STACK FOR REFRACTORY LINED INCINERATOR","Stack","","","","","50.0686","-119.3799","","1:50,000 scale map","","","14520","","","",NA,1996-11-01 10:55:59,2001-07-17 09:00:10,"Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1996-07-25,""
"E223522","SALTSPRING IS. - STP DISCHARGE","Tile Field","STP Discharge","","","","48.8757","-123.5058","","Geographic Positioning System (Datum not known)","","","12875","","","",NA,1996-11-01 10:55:59,2005-09-16 15:08:11,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by Adam Bard from 10 Vancouver Island, Nanaimo",1996-07-26,""
"E223607","ABBOTSFORD; TRETHEWEY ST. LF; PR-01504","River, Stream, or Creek","QUALICUM ST. LIFT STATION","","","","49.0691","-122.3239","","GOAT- orthoimagery (NAD83)","","","1504","","","",NA,1996-11-01 10:56:02,1998-03-11 18:57:10,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1996-08-07,""
"E223626","IMPERIAL PAVING PA-14243 ASPHALT PLANT STACK","Stack","","","","","49.0275","-122.4145","","GOAT- orthoimagery (NAD83)","","","14243","","","",NA,1996-11-01 10:56:03,1998-03-11 18:57:10,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1996-08-13,""
"E223627","IMPERIAL PAVING PA14243 ASPHALT HEATER","Stack","","","","","49.0272","-122.4144","","GOAT- orthoimagery (NAD83)","","","14243","","","",NA,1996-11-01 10:56:03,1998-03-11 18:57:10,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1996-08-13,""
"E223667","TEN MILE LK (PE10731) LAGOON","Irrigation Spray/Sludge","spray irrigation sump","","","","53.0691","-122.448","","Differential Geographic Positioning System (Datum not known)","","","10731","","","",NA,1996-11-01 10:56:04,1997-03-21 11:20:57,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by  EMS from 50 Cariboo, Williams Lake",1996-08-16,""
"E223706","JEMICO ENTERPRISES SAWMILL","Stack","chipper cyclone","","","","48.9092","-123.7456","","1:50,000 scale map","","","14416","","","",NA,1996-11-01 10:56:06,1999-06-14 14:26:54,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo",1996-08-27,""
"E223762","INCINERATOR OK PET CREMATION LTD OYAMA","In-Plant","","","","","50.0675","-119.378889","","1:50,000 scale map","","","14520","","","",NA,1996-11-01 10:56:08,2005-03-24 08:55:16,"Created by  EMS from 80 Southern Region, Penticton","Updated by Mike Reiner from 80 Southern Region, Penticton",1996-09-06,""
"E223772","NEWALTA;7720 ANVIL WAY;SURREY;SW STORAGE","Storage","SPECIAL WASTE STORAGE FACILITY Comments: WAST FLAMMABLE LIQUIDS N.O.S.; LEACHABLE TOXIC WASTE (WASTE OIL, OIL FILTERS, ANTI-FREEZE)","","","","49.136","-122.857","","GOAT- orthoimagery (NAD83)","","","14453","","","",NA,1996-11-01 10:56:08,1997-04-23 11:43:47,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by AVTAR SUNDHER from 20 Lower Mainland, Surrey",1996-09-11,""
"E223776","PA14309 ADAMS CONCRETE-POWELL RIVER","Stack","PA14309 ADAMS CONCRETE - BAGHOUSE STACK","","","","49.8375","-124.5172","","GOAT- orthoimagery (NAD83)","","","14309","","","",NA,1996-11-01 10:56:09,2004-03-22 16:35:28,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1996-09-12,""
"E223811","PA-1742: CONDENSATE STORAGE TANK VENT GAS INCINERATOR","Stack","","","","","56.147778","-120.672778","","1:20,000 scale map (NAD27)","","","1742","","","",NA,1996-11-01 10:56:10,2005-05-09 08:43:58,"Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Steve Jenvey from 70 Omineca-Peace, Prince George",1996-10-03,""
"E223832","OUTFALL MARVINAS BAY (PE13879)","Outfall","OUTFALL","","","","49.6588","-126.6233","","GOAT- 1:20,000 TRIM (NAD83)","","","13879","","","",NA,1996-11-01 10:56:11,1998-07-29 14:51:03,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by   from 10 Vancouver Island, Nanaimo",1996-10-09,""
"E223833","EASTERLY LANDFILL SITE (PR-14614)","Landfill","","","","","49.9374","-127.0377","","GOAT- 1:20,000 TRIM (NAD83)","","","14614","","","",NA,1996-11-01 10:56:11,1998-09-08 14:04:06,"Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by   from 10 Vancouver Island, Nanaimo",1996-10-09,""
"E223838","ECOWASTE PR-04922 WELL NO. W2A","Well","SEE SITE PLAN","","","","49.1508","-123.0573","","GOAT- orthoimagery (NAD83)","","","4922","","","",NA,1996-11-01 10:56:11,1998-03-11 18:57:10,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1996-10-10,""
"E223839","TALISMAN SUKUNKA GAS PLANT","Land - Farm","Land treatment of hydrocarbon contaminated soils.","","","","55.3","-121.69","","GOAT- 1:20,000 TRIM (NAD83)","","","15364","","","",NA,1996-11-01 10:56:11,1998-05-08 16:38:47,"Created by  EMS from 70 Omineca-Peace, Prince George","Updated by IAN MITCHELL from 70 Omineca-Peace, Prince George",1996-10-11,""
"E223840","SPOUT LK (PE14736) RESORT LAGOONS","Infiltration Pond","","","","","52.0103","-121.4514","","GOAT- 1:20,000 TRIM (NAD83)","","","14736","","","",NA,1996-11-01 10:56:11,1996-12-05 14:20:53,"Created by  EMS from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1996-10-11,""
"E223855","NEW TILE FIELDS FOR THE RESORT","Tile Field","after backwash filter","","","","50.0179","-119.4913","","1:50,000 scale map","","","6113","","","",NA,1996-11-01 10:56:12,2001-07-17 09:00:32,"Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1996-10-21,""
"E223865","VALLEY RITE-MIX PA-04590 (1.2)  FLYASH SILO","Stack","","","","","49.0251","-122.3483","","GOAT- orthoimagery (NAD83)","","","4590","","","",NA,1996-11-01 10:56:12,1999-03-16 11:09:55,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by George Rushworth from 20 Lower Mainland, Surrey",1996-10-24,""
"E223866","VALLEY RITE-MIX PA-04590 (1.2) AUX. FLYASH SILO","Stack","","","","","49.0251","-122.3482","","GOAT- orthoimagery (NAD83)","","","4590","","","",NA,1996-11-01 10:56:12,1999-03-16 11:13:44,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by George Rushworth from 20 Lower Mainland, Surrey",1996-10-24,""
"E223867","VALLEY RITE-MIX PA-04590 (1.3) DUST COLLECTOR","Stack","","","","","49.0251","-122.3484","","GOAT- orthoimagery (NAD83)","","","4590","","","",NA,1996-11-01 10:56:12,1999-03-16 11:10:51,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by George Rushworth from 20 Lower Mainland, Surrey",1996-10-24,""
"E223868","VALLEY RITE-MIX PA-04590 (1.4) EXISTING HEATER","Stack","","","","","49.0251","-122.348","","GOAT- orthoimagery (NAD83)","","","4590","","","",NA,1996-11-01 10:56:12,1999-03-16 11:12:34,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by George Rushworth from 20 Lower Mainland, Surrey",1996-10-24,""
"E223870","VALLEY RITE-MIX PA-05402 DUST COLLECTOR","Stack","","","","","49.1986","-121.9509","","GOAT- orthoimagery (NAD83)","","","5402","","","",NA,1996-11-01 10:56:12,1998-05-21 19:47:04,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1996-10-24,""
"E223871","VALLEY RITE-MIX PA-05402 WATER HEATER","Stack","","","","","49.1988","-121.951","","GOAT- orthoimagery (NAD83)","","","5402","","","",NA,1996-11-01 10:56:12,1998-05-21 19:47:04,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1996-10-24,""
"E223888","CORD (PR12217) WESTBANK LANDFILL","Landfill","Listed on Okanagan region sites as of 20 April 2000 Comments: That part of Lot 3794 which lies to the north of a line 1000 feet (305m) south of the easterly production of the southerly boundary of Lot 3485, ODYD.","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1996-11-01 10:56:13,2004-03-18 15:46:12,"Created by  EMS from 80 Southern Region, Penticton","Updated by Vic Jensen from 80 Southern Region, Penticton",1996-10-30,""
"E223916","PENROSE (12561) GROUNDWATER WELL #5","Well","Sampled every 2 months","","","","50.01","-124.724","","1:20,000 scale map (Datum not known)","","","12561","","","",NA,1996-11-05 08:36:54,1996-11-05 15:05:33,"Created by SUSAN WOODBINE from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1996-11-05,""
"E223955","D3 CLEAN WATER BYPASS. PRIME RESOURCES GROUP PE-10818","Outfall","Cleanwater runoff is diverted around the D3 treatment system and settling pond. Requires sampling on a routine basis to ensure that contamination is not occuring. If contamination is occuring (> background), treatment is required.","","","","56.6527","-130.4325","","Differential Geographic Positioning System (Datum not known)","","","10818","917","m","",NA,1996-11-12 14:32:06,1997-11-04 10:56:11,"Created by Craig STEWART from 60 Skeena","Updated by Barb Hall from 60 Skeena",1996-11-12,""
"E224092","KOOTENAY WOOD PRESERVERS (PR-13730) OPEN BURN","Open Burning","Caven Creek","","","","49.2633","-115.3083","","GOAT- 1:20,000 TRIM (NAD83)","","","13730","","","",NA,1996-11-26 10:01:53,1999-04-09 13:36:26,"Created by Bill Kusy from 41 Kootenay, Cranbrook","Updated by William (Hugh) Auld from 41 Kootenay, Cranbrook",1996-11-26,""
"E224093","KOOTENAY WOOD PRESERVERS (PR-13730) LANDFILL","Landfill","Caven Creek","","","","49.2633","-115.3083","","GOAT- 1:20,000 TRIM (NAD83)","","","13730","","","",NA,1996-11-26 10:06:24,1999-04-09 13:37:11,"Created by Bill Kusy from 41 Kootenay, Cranbrook","Updated by William (Hugh) Auld from 41 Kootenay, Cranbrook",1996-11-26,""
"E224192","WGSI JEDNEY 1 PA-14698 TWO SALES GAS COMPRESSOR DRIVE UNITS","Stack","One (1) 820 kW and one (1) 948 kW Waukesha L5108 GSI drive units with catalytic conversion and two (2) 10 metre stacks.""","","","","54.563","-122.456","","1:20,000 scale map (Datum not known)","","","14698","","","",NA,1996-12-03 15:59:05,2005-06-22 10:59:22,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by Ute Muller from 70 Omineca-Peace, Prince George",1996-12-03,""
"E224220","MT. POLLEY (AE 14591) MILL SITE SUMP EFFLUENT (E3)","Outfall","Effluent from the mill site sediment pond (MSSP)","","","","52.54","-121.63","","GOAT- 1:20,000 TRIM (NAD83)","","","11678","","","",NA,1996-12-04 16:13:29,2000-12-29 11:53:34,"Created by   from 50 Cariboo, Williams Lake","Updated by Douglas Hill from 50 Cariboo, Williams Lake",1996-12-04,""
"E224222","MID EDNEY CK UPSTREAM OF HAZELTINE (W10)","River, Stream, or Creek","Site also referred to as W10","","","","52.4929","-121.5108","","GOAT- 1:20,000 TRIM (NAD83)","","","11678","","","",NA,1996-12-05 12:39:34,1997-07-07 08:49:21,"Created by   from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1996-12-05,""
"E224243","QUINSAM RIVER JUST UPTSREAM OF QUINSAM LAKE","River, Stream, or Creek","located just upstream of inlet to Quinsam Lake, accessed off of Gilson Main","","","","49.945","-125.3991","","GOAT- 1:20,000 TRIM (NAD83)","","","7008","","","",NA,1996-12-09 13:24:07,2001-04-30 14:59:13,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by Rick Nordin from 10 Vancouver Island, Nanaimo",1996-12-09,""
"E224244","QUINSAM RIVER DOWNSTREAM OF QUINSAM LAKE","River, Stream, or Creek","located approx 2 km downstream of Quinsam Lake, accessed by branch CT-1 off of Gilson Main","","","","49.927","-125.343","","GOAT- 1:20,000 TRIM (NAD83)","","","7008","","","",NA,1996-12-09 13:30:30,2001-04-30 14:59:59,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by Rick Nordin from 10 Vancouver Island, Nanaimo",1996-12-09,""
"E224384","#5 RAMP CLEAN MINEWATER DIVERSION. PRIME RESOURCES GROUP PE-10818","Outfall","#5 Ramp clean minewater diversion discharge, Eskay Ck. Mine. Discharge is intercepted groundwater which is diverted to Tom MacKay Ck.","","","","56.6547","-130.4334","","1:50,000 scale map","","","10818","769","m","",NA,1996-12-20 09:17:00,1997-11-04 10:57:01,"Created by Craig STEWART from 60 Skeena","Updated by Barb Hall from 60 Skeena",1996-12-20,""
"E224611","CORD (PR12217) WESTBANK LANDFILL BH1","Well","","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1997-01-08 15:10:54,2001-07-17 09:01:54,"Created by Conrad Pryce from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-01-08,""
"E224612","CORD (PR12217) WESTBANK LANDFILL BH2","Well","","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1997-01-08 15:13:19,2001-07-17 09:01:54,"Created by Conrad Pryce from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-01-08,""
"E224617","CORD (PR12217) WESTBANK LANDFILL BH4","Well","","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1997-01-08 15:51:01,2001-07-17 09:01:55,"Created by Conrad Pryce from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-01-08,""
"E224618","CORD (PR12217) WESTBANK LANDFILL BH5","Well","","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1997-01-08 15:52:31,2001-07-17 09:01:55,"Created by Conrad Pryce from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-01-08,""
"E224620","CORD (PR12217) WESTBANK LANDFILL BH6","Well","","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1997-01-08 15:54:06,2001-07-17 09:01:55,"Created by Conrad Pryce from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-01-08,""
"E224621","CORD (PR12217) WESTBANK LANDFILL BH7","Well","","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1997-01-08 15:55:36,2001-07-17 09:01:56,"Created by Conrad Pryce from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-01-08,""
"E224623","CORD (PR12217) WESTBANK LANDFILL BH8","Well","","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1997-01-08 16:03:57,2001-07-17 09:01:56,"Created by Conrad Pryce from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-01-08,""
"E224624","CORD (PR12217) WESTBANK LANDFILL DOBBINS WELL","Well","","","","","49.853","-119.622","","1:50,000 scale map","","","12217","","","",NA,1997-01-08 16:14:50,2001-07-17 09:01:57,"Created by Conrad Pryce from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1997-01-08,""
"E224625","GALENA BAY DEVELOPMENT CORP. (PE-14294) EFFLUENT DISCHARGE","Tile Field","","","","","50.6709","-117.8416","","GOAT- 1:20,000 TRIM (NAD83)","","","14294; 105366","","","",NA,1997-01-08 16:30:28,1998-01-06 10:29:06,"Created by Sharon Ferguson from 40 Kootenay, Nelson","Updated by HUGH AULD from 40 Kootenay, Nelson",1997-01-08,""
"E224704","SWANESET BAY RESORT (PE-10721) SPRAY IRRIGATION","Irrigation Spray/Sludge","Spray irrigation to the onsite golf courses.  Discharge is seasonal, from May 1 to Sept 30 inclusive.","","","","49.3068","-122.6599","","GOAT- orthoimagery (NAD83)","","","10721","","","",NA,1997-01-22 13:44:06,1998-04-08 08:59:51,"Created by SUSAN WOODBINE from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1997-01-22,""
"E224844","DISTRICT OF SALMON ARM (PE-11402) STP SLUDGE DISPOSAL","Irrigation Spray/Sludge","Sewage sludge originates from the Salmon Arm Sewage Treatment Facility in Salmon Arm. Area of disposal is the local airport lands in Salmon Arm as well as various farm lands in the future.","","","","50.6839","-119.6839","","1:50,000 scale map","","","11402","","","",NA,1997-02-03 14:43:30,1998-03-02 09:58:45,"Created by Dean Jeske from 30 Southern Region, Kamloops","Updated by COLLEEN LAVIOLETTE from 30 Southern Region, Kamloops",1996-10-21,""
"E224924","WEI; CABIN LK.; COMPRESSORS","Stack","Two Gas Turbine Compressor Drive Units","","","","59.2","-121.6","","1:50,000 scale map","","","14268","695","m","",NA,1997-02-07 09:03:39,1997-02-07 09:12:06,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by Steve Hunsberger from 70 Omineca-Peace, Prince George",1997-02-07,""
"E224926","WEI; CABIN LK.; ACID GAS INCINERATOR","Stack","One Acid Gas (L.P.) incinerator","","","","59.2","-121.6","","1:50,000 scale map","","","14268","695","m","",1998-08-15,1997-02-07 09:14:49,2003-03-04 08:20:14,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by Lisa Barkowsky from 70 Omineca-Peace, Prince George",1997-02-07,""
"E224984","ULKATCHO (PE14417) WETLAND #4 EFFLUENT (SP6)","Outfall","sample at outlet of wetland at NE corner of I.R. 14A","","","","52.4583","-125.2667","","1:50,000 scale map","","","14417","","","",NA,1997-02-11 09:30:41,1997-02-26 13:33:46,"Created by DOUGLAS HILL from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1997-02-11,""
"E224987","PA-2737: 1 - 5200 KW TURBINE COMPRESSOR DRIVE","Stack","","","","","56.141861","-120.669556","","1:20,000 scale map (NAD27)","","","2737","459","m","",NA,1997-02-11 10:57:50,2005-05-09 10:53:54,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by Steve Jenvey from 70 Omineca-Peace, Prince George",1997-02-11,""
"E224988","PA-2737: 1- 3840 KW BOOSTER GAS TURBINE DRIVE","Stack","","","","","56.142278","-120.669639","","1:20,000 scale map (NAD27)","","","2737","459","m","",NA,1997-02-11 11:01:21,2005-05-09 10:56:33,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by Steve Jenvey from 70 Omineca-Peace, Prince George",1997-02-11,""
"E224989","PA-2737: 1 - 1500 KW LEAN BURN INGERSOLL RAND KVS","Stack","","","","","56.142278","-120.669639","","1:20,000 scale map (NAD27)","","","2737","459","m","",NA,1997-02-11 11:04:04,2005-05-09 10:58:39,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by Steve Jenvey from 70 Omineca-Peace, Prince George",1997-02-11,""
"E224990","PA-2737: TURBINE STARTING GAS EMISSIONS","Stack","non-comnusted sweet natural gas","","","","56.142278","-120.669639","","1:20,000 scale map (NAD27)","","","2737","459","m","",NA,1997-02-11 11:05:46,2005-05-09 11:06:50,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by Steve Jenvey from 70 Omineca-Peace, Prince George",1997-02-11,""
"E225085","EDNEY CR TRIB NE U/S DITCH (W8C)","River, Stream, or Creek","site known as W8c, located u/s of water diversion ditch draining to Edney Tributary NE, below tailings dam, and u/s of W8","","","","52.5008","-121.5737","","1:50,000 scale map","","","11678","","","",NA,1997-02-17 16:09:17,1997-10-30 09:50:16,"Created by DOUGLAS HILL from 50 Cariboo, Williams Lake","Updated by DOUGLAS HILL from 50 Cariboo, Williams Lake",1997-02-17,""
