"ID","NAME","Location ID","Location Name","LATITUDE","LONGITUDE","Comments","First Sample","Last Sample","Samples","Results"
"391","NW MONITORING REQUEST","E223352","PLATE LAKE; DEEP HOLE","59.899900","130.720600","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","7/31/1996 7:00:00 AM","6/21/2000","4","128"
"391","NW MONITORING REQUEST","E223353","UPPER TOOTSEE LAKE; DEEP HOLE","59.879200","130.535600","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","7/28/1996 8:00:00 AM","7/28/1996 9:00:00 AM","3","126"
"391","NW MONITORING REQUEST","E223354","UNNAMED021; DEEP HOLE","59.744900","130.895400","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/9/1996 8:00:00 AM","9/9/1996 8:30:00 AM","2","84"
"391","NW MONITORING REQUEST","E223355","NOME LAKE; DEEP HOLE","59.672600","130.902500","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","7/25/1996 8:30:00 AM","7/25/1996 8:45:00 AM","3","126"
"391","NW MONITORING REQUEST","E223356","UNNAMED022; DEEP HOLE","59.590300","131.020400","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/6/1996 8:00:00 AM","9/6/1996 8:30:00 AM","2","84"
"391","NW MONITORING REQUEST","E223357","UNNAMED023; DEEP HOLE","59.427100","130.213000","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/3/1996 9:00:00 AM","8/3/1996 9:30:00 AM","3","126"
"391","NW MONITORING REQUEST","E223358","UNNAMED024; DEEP HOLE","59.288200","130.099900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/7/1996 9:00:00 AM","8/7/1996 9:30:00 AM","3","126"
"391","NW MONITORING REQUEST","E223359","HIGH TUYA LAKE; DEEP HOLE","59.227400","130.522900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/12/1996","8/12/1996","1","42"
"391","NW MONITORING REQUEST","E223362","BUTTE LAKE; DEEP HOLE","59.142000","130.621200","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/10/1996 9:10:00 AM","8/10/1996 9:30:00 AM","3","126"
"391","NW MONITORING REQUEST","E223365","UNNAMED025; DEEP HOLE","59.259500","131.234300","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/15/1996 7:30:00 AM","8/15/1996 8:00:00 AM","2","76"
"391","NW MONITORING REQUEST","E223366","UNNAMED026; DEEP HOLE","59.195600","131.289500","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/18/1996 8:00:00 AM","8/18/1996 8:30:00 AM","2","84"
"391","NW MONITORING REQUEST","E223367","UNNAMED027; DEEP HOLE","59.015400","131.753400","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/24/1996 8:25:00 AM","8/24/1996 8:45:00 AM","2","84"
"391","NW MONITORING REQUEST","E223368","CHISMAINA LAKE; DEEP HOLE","59.108200","131.831000","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/27/1996 7:30:00 AM","8/27/1996 8:00:00 AM","3","126"
"391","NW MONITORING REQUEST","E223369","DISELLA LAKE; DEEP HOLE","59.117700","131.996500","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/2/1996","9/2/1996 9:10:00 AM","2","84"
"391","NW MONITORING REQUEST","E223370","ACONITUM LAKE; DEEP HOLE","59.397100","131.611200","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/21/1996 8:15:00 AM","8/21/1996 8:30:00 AM","2","84"
"391","NW MONITORING REQUEST","E223371","HYLAND LAKE; DEEP HOLE","59.358400","131.955800","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/18/1996","8/30/1996 7:50:00 AM","3","143"
"391","NW MONITORING REQUEST","E223372","UNNAMED028; DEEP HOLE","59.653000","131.928300","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/18/1996 8:20:00 AM","9/18/1996 8:30:00 AM","2","84"
"391","NW MONITORING REQUEST","E223383","SWIFT LAKE; DEEP HOLE","59.809000","131.863000","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/15/1996 7:15:00 AM","9/15/1996 7:45:00 AM","3","126"
"391","NW MONITORING REQUEST","E223385","UNNAMED029; DEEP HOLE","59.941900","129.940600","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","1/16/2003 12:25:00 PM","1/16/2003 12:25:00 PM","1","2"
"391","NW MONITORING REQUEST","E223390","UNNAMED032","59.435800","130.869000","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/12/1996 8:00:00 AM","9/12/1996 8:30:00 AM","2","84"
"391","NW MONITORING REQUEST","E223544","AE14707 POLARIS MINE WATER DISCHARGE","58.700000","133.620000","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","7/14/1997 4:15:00 PM","7/14/1997 4:17:00 PM","2","60"
"391","NW MONITORING REQUEST","E223585","PAW LAKE; DEEP HOLE","55.898074","129.122588","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/19/1996 3:30:00 PM","8/19/1996 4:00:00 PM","2","84"
"391","NW MONITORING REQUEST","E223586","UNNAMED041; DEEP HOLE","55.897700","129.086800","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/21/1996 3:00:00 PM","8/21/1996 3:00:00 PM","1","42"
"391","NW MONITORING REQUEST","E223587","SCRUB LAKE; DEEP HOLE","55.828700","129.168900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/24/1996 12:30:00 PM","8/24/1996 12:30:00 PM","1","42"
"391","NW MONITORING REQUEST","E223600","KWINAGEESE LAKE; DEEP HOLE","56.038100","128.813500","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/12/1996 12:00:00 PM","9/12/1996 12:00:00 PM","1","42"
"391","NW MONITORING REQUEST","E223604","UNNAMED046; DEEP HOLE","56.178300","128.738900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/3/1996","9/3/1996","1","42"
"391","NW MONITORING REQUEST","E223605","YELLEN LAKE; DEEP HOLE","56.160900","128.738600","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/1/1996","9/1/1996","1","42"
"391","NW MONITORING REQUEST","E223606","UNNAMED047; DEEP HOLE","56.172700","128.762900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/31/1996","8/31/1996","1","42"
"391","NW MONITORING REQUEST","E223608","UNNAMED048; DEEP HOLE","56.144600","128.764200","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/7/1996 1:00:00 PM","9/7/1996 1:00:00 PM","1","42"
"391","NW MONITORING REQUEST","E223614","NISKA LAKE (WEST); DEEP HOLE","55.785000","129.178300","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/26/1996","8/26/1996","1","42"
"391","NW MONITORING REQUEST","E223783","SEWAGE TREATMENT DISCHARGE PRIME RESOURCES GROUP PE-10818","56.652700","130.429300","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","10/8/1997 10:45:00 AM","3/1/1999 3:15:00 PM","7","10"
"391","NW MONITORING REQUEST","E226348","TAILINGS POND SEEPAGE","56.682700","131.123100","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","5/6/1997","6/25/1998 1:15:00 PM","2","30"
"391","NW MONITORING REQUEST","E226349","LOWER SKY CREEK BELOW BRIDGE","56.675000","131.133600","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","5/6/1997","3/11/2001","46","1461"
"391","NW MONITORING REQUEST","E227411","UNNAMED LAKE - DEEP HOLE (UTM E 481344; N 6515056)","58.760000","129.310000","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/2/1997","8/2/1997","1","72"
"391","NW MONITORING REQUEST","E227417","TULSEQUAH CHIEF 5400 ADIT","58.737000","133.600700","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","7/14/1997 1:47:00 PM","7/14/1997 1:47:00 PM","1","30"
"391","NW MONITORING REQUEST","E227490","BLUE SHEEP LAKE - DEEP HOLE (UTM E539245; N6514538)","58.769118","128.321287","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","8/8/1997","8/8/1997","1","72"
"391","NW MONITORING REQUEST","E227853","FD - FOUNDATION DRAINS - NAMC PE-8419","58.140000","132.170000","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","7/23/2001","9/16/2009 3:40:00 PM","2","111"
"391","NW MONITORING REQUEST","E228437","CATALINE CREEK","55.537500","127.108900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/25/1997 8:50:00 AM","8/27/2004 4:00:00 PM","7","126"
"391","NW MONITORING REQUEST","E228718","DEEP CANOE CREEK","55.771000","128.023000","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","10/9/1997 3:50:00 PM","10/9/1997 3:50:00 PM","1","10"
"391","NW MONITORING REQUEST","E232526","PE-7337 WQ20 - CAMP CREEK","59.922160","130.349720","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","5/2/2016 12:05:00 PM","10/3/2025 11:21:00 AM","20","1760"
"391","NW MONITORING REQUEST","E232885","SILVERTIP WETLAND OUTLET","59.577400","130.210600","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","6/24/1998","6/24/1998","1","69"
"391","NW MONITORING REQUEST","E233584","CRANBERRY RIVER","55.600500","128.545200","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/28/1997 8:43:00 AM","9/28/1997 8:43:00 AM","1","2"
"391","NW MONITORING REQUEST","E233585","MEZIADIN RIVER","56.026000","129.163900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/28/1997 7:55:00 AM","9/28/1997 7:55:00 AM","1","2"
"391","NW MONITORING REQUEST","E233846","PAW CREEK","55.811700","129.959500","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/10/1998 3:13:00 PM","9/10/1998 3:13:00 PM","1","2"
"391","NW MONITORING REQUEST","E233847","WHITE RIVER","55.944100","129.225300","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","9/10/1998 1:30:00 PM","9/10/1998 1:30:00 PM","1","2"
"391","NW MONITORING REQUEST","E236319","BH 1 STEWART LANDFILL MR 6774","55.951740","129.966580","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","4/28/1999 6:05:00 PM","11/17/2010 7:45:00 AM","8","605"
"391","NW MONITORING REQUEST","E236320","BH 2 STEWART LANDFILL MR 6774","55.952800","129.966700","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","4/28/1999 4:20:00 PM","11/17/2010 7:45:00 AM","8","599"
"391","NW MONITORING REQUEST","E236321","BH 3 STEWART LANDFILL MR 6774","55.952700","129.968860","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","4/28/1999 2:16:00 PM","10/26/2006 10:30:00 AM","7","508"
"391","NW MONITORING REQUEST","E236322","BH 4 STEWART LANDFILL MR 6774","55.953100","129.966900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","4/28/1999 4:50:00 PM","7/26/2011 2:00:00 PM","9","731"
"391","NW MONITORING REQUEST","E236323","BH 5 STEWART LANDFILL MR 6774","55.951490","129.969530","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","4/28/1999 6:30:00 PM","7/26/2011 2:00:00 PM","8","602"
"391","NW MONITORING REQUEST","E236324","BARNACHEZ CREEK UPSTREAM OF STEWART LANDFILL","55.954220","129.969220","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","5/10/1999 7:15:00 PM","7/26/2011 3:30:00 PM","7","517"
"391","NW MONITORING REQUEST","E236325","BARNACHEZ CREEK DOWN STREAM OF STEWART LANDFILL","55.951980","129.971980","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","5/10/1999 6:30:00 PM","7/26/2011 3:00:00 PM","7","517"
"391","NW MONITORING REQUEST","E237491","ALSEK RIVER ABOVE BATES RIVER","60.000000","137.974200","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","3/12/1992 1:15:00 PM","1/16/2002 2:00:00 PM","155","2043"
"391","NW MONITORING REQUEST","E237492","BEAR RIVER AT STEWART","55.954200","129.973100","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","10/18/1983 9:45:00 AM","2/4/2014 9:35:00 AM","1036","17439"
"391","NW MONITORING REQUEST","E237494","UNUK RIVER NEAR US BORDER","56.351400","130.691700","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","6/3/1991 2:30:00 PM","9/22/1997 9:30:00 AM","116","1462"
"391","NW MONITORING REQUEST","E237495","STIKINE RIVER ABOVE CHOQUETTE RIVER","56.829200","131.763900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","6/5/1981 10:30:00 AM","3/3/1996 4:15:00 PM","398","4030"
"391","NW MONITORING REQUEST","E237496","SALMON RIVER NEAR HYDER, ALASKA","55.925400","130.035500","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","6/15/1981 5:00:00 PM","1/25/2026 9:00:00 AM","3417","59004"
"391","NW MONITORING REQUEST","E238278","PINE CREEK AT WARM BAY RD","59.565300","134.666700","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","6/17/1999 11:00:00 AM","6/22/1999 6:42:00 PM","15","15"
"391","NW MONITORING REQUEST","E238279","LOWER PINE CREEK (COWAN)","59.566700","134.666700","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","6/17/1999","6/18/1999","2","2"
"391","NW MONITORING REQUEST","E238280","PINE CREEK U/S OF BIRCH CREEK","59.603900","133.483300","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","6/17/1999 11:20:00 AM","6/17/1999 11:22:00 AM","3","3"
"391","NW MONITORING REQUEST","E238281","PINE CREEK AT SURPRISE LAKE OUTLET","59.630000","133.421900","---1.	SW corner: 55.5 N, 140 W
---2.	NE corner: 62 N, 126 W
Locations with data within
of the following type 
and l.locntyp_cd in ('05', '13', '15', '19', '21', '23', '25', '27', '31', '33', '38', '41', '45')
and s.smpl_st_cd in ('FW','WW') Created by Robert Gibson on 2021-03-31","6/18/1999 4:05:00 PM","6/21/1999 10:27:00 AM","9","9"
